date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
05/04,6pm,4-6ft,4ft,11s,3,3,mph,24°c,100%,NW,325,Cross-shore,ENE,65
06/04,6am,3-5ft,2.5ft,18s,5,5,mph,23°c,100%,NW,313,Offshore,S,169
06/04,12pm,3-5ft,2.5ft,17s,8,11,mph,25°c,100%,NW,314,Cross/Onshore,WSW,251
06/04,6pm,3-5ft,3ft,16s,13,16,mph,25°c,100%,NW,313,Cross-shore,WSW,240
07/04,6am,3-5ft,3ft,15s,11,15,mph,23°c,100%,NW,313,Cross/Onshore,WSW,247
07/04,12pm,4-6ft,4.5ft,11s,15,18,mph,24°c,100%,NW,311,Cross/Onshore,W,263
07/04,6pm,4-6ft,4.5ft,13s,11,13,mph,24°c,100%,NW,314,Onshore,W,268
08/04,6am,5-7ft,5.5ft,12s,7,9,mph,23°c,100%,NW,315,Offshore,SSW,213
08/04,12pm,5-7ft,5.5ft,12s,12,14,mph,24°c,100%,NW,316,Onshore,W,266
08/04,6pm,4-7ft,5ft,12s,9,10,mph,24°c,100%,NW,317,Onshore,WNW,295
09/04,6am,4-6ft,4.5ft,11s,4,5,mph,22°c,100%,NW,322,Onshore,NW,309
09/04,12pm,4-6ft,4.5ft,11s,8,9,mph,24°c,100%,NW,324,Onshore,WNW,293
09/04,6pm,4-6ft,5ft,11s,13,14,mph,24°c,100%,NW,326,Onshore,W,276
10/04,6am,5-7ft,5.5ft,12s,1,1,mph,22°c,100%,NNW,333,Onshore,NNE,19
10/04,12pm,5-7ft,5.5ft,12s,13,15,mph,24°c,100%,NNW,336,Cross/Onshore,W,261
10/04,6pm,4-7ft,5ft,12s,14,17,mph,24°c,100%,NNW,338,Cross/Onshore,WSW,251
11/04,6am,4-6ft,4ft,11s,13,17,mph,24°c,100%,NNW,343,Cross/Onshore,WSW,256
11/04,12pm,4-6ft,4ft,11s,15,17,mph,25°c,100%,NNW,334,Cross/Onshore,W,263
11/04,6pm,4-6ft,5ft,10s,13,14,mph,23°c,100%,NNW,332,Onshore,N,3
12/04,6am,4-6ft,5ft,10s,12,11,mph,22°c,100%,NNW,328,Onshore,NNE,26
12/04,12pm,4-6ft,4.5ft,9s,11,11,mph,22°c,100%,NW,325,Cross/Onshore,NE,53
12/04,6pm,4-6ft,4.5ft,9s,13,14,mph,23°c,100%,NNW,330,Cross-shore,ENE,58
13/04,6am,3-5ft,3.5ft,9s,16,19,mph,22°c,100%,N,349,Offshore,ESE,103
13/04,12pm,3-5ft,3.5ft,9s,16,18,mph,23°c,100%,N,351,Offshore,E,97
13/04,6pm,3-5ft,3.5ft,10s,9,11,mph,24°c,100%,N,350,Offshore,E,95
14/04,6am,3-4ft,3.5ft,10s,4,5,mph,24°c,100%,N,352,Offshore,SE,134
14/04,12pm,3-4ft,3ft,10s,4,4,mph,25°c,100%,N,352,Cross-shore,ENE,61
14/04,6pm,2-4ft,2.5ft,9s,6,7,mph,25°c,100%,N,352,Cross/Offshore,ENE,75
15/04,6am,5-7ft,4ft,17s,16,19,mph,23°c,100%,NW,314,Offshore,E,97
15/04,12pm,6-9ft,6ft,16s,21,24,mph,24°c,100%,NW,314,Offshore,ESE,103
15/04,6pm,6-10ft,7ft,15s,21,24,mph,24°c,100%,NW,314,Offshore,E,96
16/04,6am,6-9ft,6.5ft,14s,21,25,mph,23°c,100%,NW,317,Offshore,E,89
16/04,12pm,6-9ft,6ft,14s,22,25,mph,24°c,100%,NW,318,Offshore,E,96
16/04,6pm,5-8ft,5.5ft,13s,18,20,mph,24°c,100%,NW,318,Cross/Offshore,E,79
17/04,6am,4-6ft,4ft,12s,17,19,mph,23°c,100%,NW,319,Offshore,E,93
17/04,12pm,4-6ft,4ft,12s,16,17,mph,24°c,100%,NW,320,Cross/Offshore,E,84
17/04,6pm,3-5ft,3ft,11s,16,17,mph,23°c,100%,NW,313,Offshore,E,86
18/04,6am,4-6ft,3ft,18s,15,17,mph,23°c,100%,NW,310,Offshore,E,88
18/04,12pm,5-8ft,4.5ft,17s,14,15,mph,24°c,100%,NW,311,Offshore,E,100
18/04,6pm,6-9ft,6ft,16s,14,15,mph,23°c,100%,NW,313,Cross/Offshore,E,82
19/04,6am,6-9ft,6.5ft,16s,12,15,mph,23°c,100%,NW,313,Offshore,ESE,117
19/04,12pm,6-9ft,6ft,15s,12,11,mph,24°c,100%,NW,313,Offshore,E,98
19/04,6pm,5-8ft,6ft,14s,7,7,mph,23°c,100%,NW,313,Offshore,E,96
20/04,6am,4-7ft,5ft,13s,9,9,mph,23°c,100%,NW,313,Offshore,SE,126
20/04,12pm,4-6ft,4.5ft,13s,10,9,mph,24°c,100%,NW,313,Offshore,E,96
20/04,6pm,4-6ft,4ft,13s,3,3,mph,23°c,100%,NW,313,Offshore,ESE,120
21/04,6am,5-7ft,5ft,13s,7,8,mph,23°c,100%,NW,317,Offshore,SE,132
21/04,12pm,5-8ft,6ft,12s,6,7,mph,24°c,100%,NW,319,Offshore,E,100
21/04,6pm,5-8ft,6ft,12s,4,5,mph,24°c,100%,NW,319,Offshore,SE,129
22/04,6am,5-8ft,6.5ft,12s,10,13,mph,23°c,100%,NW,321,Offshore,ESE,111
22/04,12pm,6-9ft,6.5ft,13s,11,13,mph,24°c,100%,NW,321,Offshore,E,86
22/04,6pm,6-9ft,7ft,13s,15,17,mph,24°c,100%,NW,322,Offshore,E,94
23/04,6am,6-9ft,6.5ft,13s,19,22,mph,24°c,100%,NW,325,Offshore,E,87
23/04,12pm,6-9ft,7ft,13s,18,21,mph,25°c,100%,NW,325,Offshore,E,88
23/04,6pm,7-10ft,8ft,14s,18,21,mph,24°c,100%,NW,325,Cross/Offshore,ENE,77
24/04,6am,6-10ft,7.5ft,14s,20,24,mph,24°c,100%,NW,326,Cross/Offshore,ENE,70
24/04,12pm,6-9ft,6.5ft,13s,19,21,mph,25°c,100%,NNW,326,Cross/Offshore,ENE,78
