date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
06/02,12pm,2-3ft,2.5ft,9s,7,9,mph,26°c,100%,S,185,Onshore,SW,234
06/02,6pm,2-3ft,2ft,9s,8,10,mph,25°c,100%,S,184,Onshore,SW,214
07/02,6am,2ft,1.8ft,8s,4,4,mph,23°c,100%,S,184,Onshore,SW,230
07/02,12pm,2-3ft,1.8ft,10s,13,15,mph,27°c,100%,S,183,Onshore,SW,221
07/02,6pm,2ft,1.6ft,10s,9,11,mph,26°c,100%,S,183,Onshore,SW,220
08/02,6am,1-2ft,1.1ft,9s,3,4,mph,24°c,100%,S,183,Cross-shore,W,272
08/02,12pm,1ft,1ft,6s,11,8,mph,27°c,100%,SE,145,Onshore,SSE,166
08/02,6pm,1ft,1ft,6s,9,11,mph,26°c,100%,SSE,156,Cross/Onshore,ESE,112
09/02,6am,1ft,0.8ft,5s,4,3,mph,24°c,100%,SSE,153,Cross/Offshore,ENE,71
09/02,12pm,1ft,0.8ft,5s,10,10,mph,28°c,100%,SSE,148,Onshore,SE,132
09/02,6pm,1ft,0.7ft,16s,16,22,mph,27°c,100%,SSE,156,Cross-shore,E,98
10/02,6am,1-2ft,1ft,14s,3,3,mph,25°c,100%,SSE,156,Offshore,NE,39
10/02,12pm,1-2ft,1.1ft,13s,9,10,mph,30°c,100%,SSE,157,Onshore,SE,129
10/02,6pm,1-2ft,1.2ft,13s,14,21,mph,28°c,100%,SSE,157,Cross-shore,E,95
11/02,6am,1-2ft,1.3ft,12s,3,4,mph,26°c,100%,SSE,161,Offshore,NE,55
11/02,12pm,1-2ft,1.3ft,12s,9,10,mph,30°c,100%,SSE,160,Onshore,SE,127
11/02,6pm,1-2ft,1.2ft,12s,13,18,mph,29°c,100%,SSE,162,Cross-shore,E,99
12/02,6am,1-2ft,1.2ft,12s,4,5,mph,27°c,100%,SSE,159,Offshore,NNE,27
12/02,12pm,1-2ft,1.1ft,11s,5,7,mph,32°c,100%,SSE,159,Cross/Onshore,ESE,116
12/02,6pm,1-2ft,1ft,11s,10,12,mph,29°c,100%,SSE,157,Onshore,SE,127
13/02,6am,2-3ft,1.5ft,13s,7,9,mph,27°c,100%,SSW,192,Cross-shore,W,277
13/02,12pm,2-3ft,2ft,9s,12,14,mph,29°c,100%,SSW,211,Onshore,SW,225
13/02,6pm,3-4ft,3.5ft,9s,9,12,mph,26°c,100%,SSW,205,Onshore,WSW,242
14/02,6am,3-5ft,4.5ft,8s,5,6,mph,25°c,100%,S,182,Offshore,ENE,65
14/02,12pm,3-4ft,3.5ft,8s,11,12,mph,27°c,100%,S,179,Cross/Onshore,W,267
14/02,6pm,3-5ft,4ft,11s,0,1,mph,26°c,100%,S,185,Onshore,SSE,159
15/02,6am,4-6ft,4.5ft,11s,5,6,mph,24°c,100%,S,183,Offshore,NE,50
15/02,12pm,4-6ft,4ft,12s,9,8,mph,27°c,100%,S,181,Onshore,SSE,163
15/02,6pm,3-5ft,4ft,12s,8,11,mph,26°c,100%,S,180,Cross/Onshore,ESE,118
16/02,6am,3-4ft,3ft,11s,3,5,mph,24°c,100%,S,183,Cross/Onshore,WSW,255
16/02,12pm,3-4ft,3ft,11s,11,9,mph,27°c,100%,S,184,Onshore,S,185
16/02,6pm,2-4ft,2.5ft,11s,6,7,mph,26°c,100%,S,184,Onshore,SE,141
17/02,6am,2-3ft,2ft,10s,1,1,mph,23°c,100%,S,186,Cross/Offshore,WNW,298
17/02,12pm,2-3ft,1.9ft,10s,10,9,mph,27°c,100%,S,186,Onshore,SSE,157
