date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
15/04,6am,1-2ft,4ft,10s,12,17,mph,13°c,100%,N,2,Cross/Onshore,N,11
15/04,12pm,1-2ft,3.5ft,10s,12,14,mph,18°c,100%,N,9,Cross/Onshore,NNE,25
15/04,6pm,1-2ft,3ft,10s,12,14,mph,18°c,100%,N,11,Cross/Onshore,NNE,23
16/04,6am,1-2ft,2.5ft,7s,10,13,mph,14°c,100%,NNE,22,Onshore,NNE,33
16/04,12pm,1-2ft,2.5ft,5s,10,10,mph,19°c,100%,NNE,30,Onshore,NE,41
16/04,6pm,1-2ft,2ft,6s,10,10,mph,18°c,100%,NNE,33,Cross/Onshore,NNE,24
17/04,6am,Plano,1ft,16s,8,10,mph,14°c,100%,N,353,Cross/Onshore,NNE,21
17/04,12pm,1ft,1.6ft,5s,11,11,mph,20°c,100%,NE,38,Cross/Onshore,N,10
17/04,6pm,1ft,1.7ft,5s,11,11,mph,20°c,100%,NE,34,Cross/Onshore,N,8
18/04,6am,1ft,1.8ft,5s,12,16,mph,15°c,100%,NNE,20,Cross/Offshore,NNW,342
18/04,12pm,0-1ft,2ft,4s,16,18,mph,21°c,100%,N,5,Cross/Offshore,NNW,343
18/04,6pm,0-1ft,2ft,4s,15,17,mph,20°c,100%,N,6,Cross/Offshore,NNW,349
19/04,6am,0-1ft,2.5ft,4s,15,19,mph,15°c,100%,N,360,Cross/Offshore,NNW,345
19/04,12pm,0-1ft,2.5ft,5s,16,19,mph,20°c,100%,N,359,Cross/Offshore,NNW,346
19/04,6pm,Plano,3.5ft,5s,22,28,mph,18°c,100%,N,351,Cross/Offshore,NNW,342
20/04,6am,1ft,6ft,6s,24,31,mph,14°c,100%,N,353,Cross-shore,N,359
20/04,12pm,1ft,6ft,7s,23,25,mph,18°c,100%,N,354,Cross-shore,N,0
20/04,6pm,1ft,6ft,8s,22,24,mph,16°c,100%,N,351,Cross/Offshore,NNW,345
21/04,6am,0-1ft,5ft,9s,12,16,mph,13°c,100%,N,349,Offshore,NW,313
21/04,12pm,Plano,5ft,9s,14,17,mph,19°c,100%,NNW,347,Offshore,NW,316
21/04,6pm,0-1ft,1.5ft,11s,5,7,mph,18°c,100%,N,360,Offshore,NW,313
22/04,6am,Plano,1.1ft,11s,14,22,mph,15°c,100%,N,355,Offshore,NNW,327
22/04,12pm,Plano,1ft,10s,20,21,mph,20°c,100%,N,355,Offshore,NNW,327
22/04,6pm,1ft,1.9ft,10s,15,17,mph,18°c,100%,N,1,Offshore,NNW,333
23/04,6am,0-1ft,5ft,9s,14,20,mph,14°c,100%,NNW,348,Cross/Offshore,NNW,338
23/04,12pm,0-1ft,5ft,9s,20,22,mph,19°c,100%,N,349,Cross/Offshore,NNW,340
23/04,6pm,Plano,5.5ft,9s,24,28,mph,17°c,100%,NNW,346,Offshore,NNW,333
24/04,6am,1ft,6.5ft,8s,22,28,mph,15°c,100%,N,352,Cross/Offshore,NNW,344
24/04,12pm,1ft,6ft,9s,21,25,mph,18°c,100%,N,355,Cross-shore,N,2
24/04,6pm,1ft,5.5ft,8s,20,23,mph,17°c,100%,N,356,Cross/Offshore,N,350
25/04,6am,1-2ft,5ft,8s,17,22,mph,15°c,100%,N,358,Cross/Offshore,N,354
25/04,12pm,1-2ft,5.5ft,8s,20,23,mph,18°c,100%,N,1,Cross-shore,N,3
25/04,6pm,1-2ft,5.5ft,8s,19,24,mph,16°c,100%,N,4,Cross/Onshore,N,5
26/04,6am,2-3ft,5ft,9s,14,20,mph,14°c,100%,N,9,Cross-shore,N,360
26/04,12pm,2-3ft,5ft,9s,17,21,mph,18°c,100%,N,10,Cross-shore,N,3
26/04,6pm,2ft,5ft,9s,17,22,mph,16°c,100%,N,11,Cross-shore,N,0
27/04,6am,2ft,4.5ft,9s,14,19,mph,14°c,100%,NNE,12,Cross-shore,N,358
27/04,12pm,2-3ft,5ft,9s,15,17,mph,19°c,100%,NNE,13,Cross-shore,N,1
27/04,6pm,2-3ft,5ft,9s,15,18,mph,17°c,100%,NNE,13,Cross-shore,N,359
28/04,6am,2-3ft,4.5ft,9s,14,20,mph,14°c,100%,NNE,14,Cross/Offshore,N,354
28/04,12pm,1-2ft,4ft,8s,17,19,mph,19°c,100%,NNE,12,Cross-shore,N,360
28/04,6pm,1-2ft,4.5ft,8s,20,24,mph,17°c,100%,N,10,Cross-shore,N,1
29/04,6am,2-3ft,4.5ft,7s,17,22,mph,13°c,100%,NNE,19,Onshore,NNE,26
29/04,12pm,2-3ft,4.5ft,7s,18,18,mph,17°c,100%,NNE,20,Onshore,NNE,30
29/04,6pm,1-2ft,4ft,7s,16,17,mph,16°c,100%,NNE,12,Cross/Onshore,NNE,21
30/04,6am,1-2ft,5ft,11s,15,20,mph,12°c,100%,N,0,Cross/Onshore,NNE,11
30/04,12pm,1-2ft,5ft,11s,16,16,mph,17°c,100%,N,360,Cross/Onshore,NNE,17
30/04,6pm,1-2ft,4.5ft,11s,16,16,mph,16°c,100%,N,359,Cross/Onshore,N,7
01/05,6am,1ft,3ft,9s,14,19,mph,13°c,100%,N,5,Cross-shore,N,359
01/05,12pm,1ft,2.5ft,4s,17,18,mph,18°c,100%,NNE,12,Cross/Onshore,N,11
01/05,6pm,1ft,2.5ft,4s,17,18,mph,17°c,100%,NNE,12,Cross/Onshore,N,7
02/05,6am,1ft,3ft,9s,9,13,mph,13°c,100%,N,3,Cross-shore,N,360
02/05,12pm,1ft,2.5ft,9s,11,12,mph,18°c,100%,N,2,Cross-shore,N,4
02/05,6pm,1ft,2.5ft,9s,9,11,mph,18°c,100%,N,1,Cross-shore,N,1
03/05,6am,1ft,2ft,8s,11,15,mph,15°c,100%,N,358,Cross/Offshore,NNW,335
03/05,12pm,1ft,1.5ft,8s,12,13,mph,19°c,100%,N,8,Cross/Onshore,NNE,15
03/05,6pm,1ft,2ft,8s,15,17,mph,18°c,100%,N,0,Cross-shore,N,358
04/05,6am,0-1ft,3ft,12s,11,16,mph,14°c,100%,N,352,Cross/Onshore,N,8
04/05,12pm,1ft,4ft,11s,14,14,mph,18°c,100%,N,353,Cross/Onshore,NNE,23
04/05,6pm,1ft,4ft,11s,15,16,mph,17°c,100%,N,355,Cross/Onshore,NNE,13
05/05,6am,1ft,3ft,7s,9,12,mph,14°c,100%,N,6,Cross-shore,N,2
05/05,12pm,1ft,3ft,7s,10,10,mph,18°c,100%,N,7,Cross/Offshore,N,354
05/05,6pm,1ft,3ft,9s,8,7,mph,17°c,100%,N,2,Cross/Offshore,NNW,347
06/05,6am,1ft,3ft,9s,5,6,mph,14°c,100%,N,5,Offshore,NW,309
06/05,12pm,1ft,3ft,9s,2,3,mph,19°c,100%,N,3,Offshore,NW,306
06/05,6pm,1ft,2.5ft,9s,5,4,mph,18°c,100%,N,3,Cross-shore,N,356
07/05,6am,1ft,2ft,8s,9,12,mph,15°c,100%,N,3,Cross/Offshore,NNW,347
07/05,12pm,1ft,2ft,8s,11,11,mph,19°c,100%,N,4,Cross/Onshore,NNE,12
07/05,6pm,1ft,2.5ft,8s,15,16,mph,18°c,100%,N,359,Cross/Offshore,N,349
08/05,6am,1ft,3ft,7s,15,20,mph,15°c,100%,N,0,Cross-shore,N,359
08/05,12pm,1ft,3.5ft,6s,16,17,mph,18°c,100%,N,6,Cross/Onshore,N,7
08/05,6pm,1ft,3.5ft,7s,18,21,mph,17°c,100%,N,7,Cross-shore,N,1
09/05,6am,1ft,3.5ft,6s,14,20,mph,15°c,100%,N,7,Cross-shore,N,358
09/05,12pm,1ft,3.5ft,6s,17,20,mph,18°c,100%,N,7,Cross/Onshore,N,6
09/05,6pm,1-2ft,3.5ft,6s,18,21,mph,17°c,100%,N,10,Cross/Onshore,NNE,17
10/05,6am,1-2ft,3.5ft,6s,17,22,mph,15°c,100%,NNE,13,Cross/Onshore,NNE,13
10/05,12pm,1-2ft,4.5ft,6s,20,22,mph,19°c,100%,NNE,16,Cross/Onshore,NNE,22
10/05,6pm,1-2ft,4ft,7s,17,19,mph,17°c,100%,NNE,17,Cross/Onshore,NNE,13
11/05,6am,1-2ft,3.5ft,7s,13,19,mph,14°c,100%,NNE,18,Cross/Onshore,NNE,19
11/05,12pm,1-2ft,3.5ft,7s,17,19,mph,18°c,100%,NNE,22,Onshore,NNE,32
11/05,6pm,1-2ft,4ft,7s,17,20,mph,17°c,100%,NNE,22,Cross/Onshore,NNE,20
12/05,6am,2-3ft,4.5ft,7s,17,25,mph,14°c,100%,NNE,22,Cross/Onshore,NNE,24
12/05,12pm,2-3ft,5.5ft,7s,21,25,mph,18°c,100%,NNE,24,Onshore,NNE,28
12/05,6pm,2-3ft,5.5ft,7s,21,26,mph,17°c,100%,NNE,24,Onshore,NNE,29
13/05,6am,2-3ft,5.5ft,7s,18,24,mph,14°c,100%,NNE,26,Onshore,NNE,30
13/05,12pm,2-4ft,6ft,8s,20,24,mph,18°c,100%,NNE,26,Onshore,NNE,31
13/05,6pm,3-4ft,6ft,8s,19,23,mph,17°c,100%,NNE,24,Cross/Onshore,NNE,22
14/05,6am,2-3ft,5.5ft,9s,14,21,mph,13°c,100%,NNE,22,Cross/Onshore,NNE,20
14/05,12pm,2-3ft,5.5ft,9s,15,17,mph,19°c,100%,NNE,21,Cross/Onshore,NNE,24
14/05,6pm,2-3ft,5.5ft,9s,15,18,mph,18°c,100%,NNE,20,Cross/Onshore,NNE,19
15/05,6am,2-3ft,5ft,9s,12,16,mph,14°c,100%,NNE,18,Cross/Onshore,NNE,14
15/05,12pm,2-3ft,5ft,9s,16,18,mph,18°c,100%,NNE,17,Cross/Onshore,NNE,14
15/05,6pm,2-3ft,5ft,9s,17,20,mph,17°c,100%,NNE,15,Cross-shore,N,2
16/05,6am,2-3ft,5ft,9s,16,23,mph,15°c,100%,N,9,Cross/Offshore,N,353
16/05,12pm,1-2ft,5.5ft,9s,19,22,mph,18°c,100%,N,6,Cross-shore,N,360
16/05,6pm,1-2ft,5.5ft,9s,19,22,mph,17°c,100%,N,4,Cross-shore,N,355
17/05,6am,1-2ft,5ft,9s,14,20,mph,14°c,100%,N,5,Cross/Offshore,N,354
17/05,12pm,1-2ft,5ft,9s,16,17,mph,19°c,100%,N,5,Cross-shore,N,356
17/05,6pm,1-2ft,4.5ft,9s,15,16,mph,18°c,100%,N,4,Cross/Offshore,N,352
18/05,6am,1-2ft,4ft,8s,13,18,mph,14°c,100%,N,5,Cross-shore,N,360
18/05,12pm,1-2ft,4ft,8s,14,14,mph,19°c,100%,N,7,Cross/Onshore,N,5
18/05,6pm,1-2ft,4ft,8s,15,16,mph,18°c,100%,N,7,Cross-shore,N,4
19/05,6am,1-2ft,4ft,8s,14,18,mph,15°c,100%,N,9,Cross/Onshore,N,6
19/05,12pm,1-2ft,4ft,8s,14,15,mph,18°c,100%,N,8,Cross/Onshore,N,10
19/05,6pm,1-2ft,4ft,9s,15,17,mph,18°c,100%,N,7,Cross-shore,N,2
20/05,6am,1-2ft,3.5ft,8s,12,17,mph,14°c,100%,N,5,Cross/Onshore,N,5
