date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
20/08,6pm,1-2ft,1.3ft,10s,14,17,mph,26°c,100%,NW,308,Cross/Offshore,ENE,67
21/08,6am,1-2ft,1.1ft,13s,18,22,mph,26°c,100%,NW,314,Offshore,E,85
21/08,12pm,2ft,1.4ft,11s,17,19,mph,27°c,100%,NW,316,Cross/Offshore,ENE,76
21/08,6pm,2-3ft,1.8ft,10s,17,21,mph,27°c,100%,NW,314,Cross-shore,ENE,64
22/08,6am,2-3ft,1.9ft,11s,14,18,mph,26°c,100%,NW,313,Offshore,E,95
22/08,12pm,3-4ft,2.5ft,13s,14,16,mph,27°c,100%,NW,313,Cross/Offshore,E,82
22/08,6pm,3-4ft,2.5ft,12s,13,17,mph,26°c,100%,NW,313,Cross/Offshore,ENE,72
23/08,6am,2-4ft,2.5ft,11s,16,19,mph,26°c,100%,NW,325,Cross/Offshore,ENE,78
23/08,12pm,2-3ft,2ft,11s,15,18,mph,27°c,100%,NW,311,Offshore,E,89
23/08,6pm,2-3ft,3ft,7s,20,24,mph,27°c,100%,N,5,Offshore,E,98
24/08,6am,2-3ft,2.5ft,7s,21,24,mph,26°c,100%,NNE,12,Offshore,E,96
24/08,12pm,1-2ft,2ft,7s,19,23,mph,27°c,100%,NNE,15,Offshore,E,96
24/08,6pm,1-2ft,1.3ft,10s,20,26,mph,27°c,100%,NW,314,Offshore,E,93
25/08,6am,1-2ft,1.2ft,10s,23,26,mph,26°c,100%,NW,317,Cross/Offshore,E,83
25/08,12pm,1-2ft,1.1ft,10s,22,26,mph,27°c,100%,NW,317,Cross/Offshore,E,82
25/08,6pm,1-2ft,3ft,7s,22,25,mph,27°c,100%,NE,36,Cross/Offshore,ENE,69
26/08,6am,1-2ft,2.5ft,7s,18,21,mph,26°c,100%,NNE,31,Cross/Offshore,ENE,72
26/08,12pm,1-2ft,2.5ft,7s,17,21,mph,27°c,100%,NNE,30,Cross/Offshore,ENE,77
26/08,6pm,1-2ft,2ft,6s,14,17,mph,27°c,100%,NNE,26,Cross/Offshore,ENE,65
27/08,6am,1-2ft,2ft,6s,15,17,mph,26°c,100%,NNE,24,Cross/Offshore,ENE,75
27/08,12pm,1-2ft,1.7ft,6s,16,18,mph,26°c,100%,NNE,26,Cross/Offshore,E,81
27/08,6pm,1-2ft,1.7ft,7s,13,14,mph,26°c,100%,NNE,26,Cross/Offshore,ENE,74
28/08,6am,1ft,1.4ft,6s,10,13,mph,26°c,100%,NNE,26,Offshore,ESE,102
28/08,12pm,1ft,1.3ft,6s,11,12,mph,27°c,100%,NNE,24,Offshore,E,90
28/08,6pm,1ft,1.2ft,6s,11,13,mph,27°c,100%,NNE,27,Offshore,E,87
29/08,6am,1ft,0.7ft,10s,9,11,mph,26°c,100%,N,5,Offshore,E,99
29/08,12pm,1ft,0.7ft,9s,11,11,mph,27°c,100%,N,7,Cross/Offshore,E,81
29/08,6pm,1ft,0.7ft,9s,13,15,mph,27°c,100%,N,9,Cross/Offshore,E,81
30/08,6am,1ft,0.5ft,8s,15,18,mph,26°c,100%,NNW,330,Offshore,E,96
30/08,12pm,1-2ft,1.3ft,10s,16,17,mph,27°c,100%,NNW,348,Cross/Offshore,E,79
30/08,6pm,2-3ft,2ft,9s,16,17,mph,27°c,100%,N,352,Cross/Offshore,ENE,78
31/08,6am,2-4ft,3ft,9s,16,19,mph,26°c,100%,N,356,Cross/Offshore,ENE,75
31/08,12pm,2-4ft,3ft,9s,15,17,mph,27°c,100%,N,358,Cross/Offshore,E,79
31/08,6pm,2-4ft,3ft,9s,13,16,mph,27°c,100%,N,360,Cross/Offshore,ENE,73
01/09,6am,2-4ft,2.5ft,12s,13,17,mph,26°c,100%,N,2,Cross/Offshore,E,82
01/09,12pm,3-5ft,3.5ft,11s,15,18,mph,27°c,100%,N,7,Cross/Offshore,ENE,77
01/09,6pm,3-4ft,3.5ft,11s,15,18,mph,26°c,100%,N,8,Cross/Offshore,E,80
02/09,6am,2-4ft,3ft,10s,17,19,mph,26°c,100%,N,11,Cross/Offshore,ENE,76
02/09,12pm,2-3ft,2.5ft,9s,14,16,mph,27°c,100%,NNE,12,Cross/Offshore,E,83
02/09,6pm,2-3ft,2.5ft,9s,15,16,mph,27°c,100%,NNE,13,Cross/Offshore,ENE,76
03/09,6am,3-5ft,3ft,16s,13,15,mph,26°c,100%,NNW,328,Offshore,E,89
03/09,12pm,3-5ft,3ft,15s,12,13,mph,27°c,100%,NNW,328,Offshore,E,87
03/09,6pm,4-6ft,3.5ft,14s,14,16,mph,26°c,100%,NNW,328,Offshore,E,87
04/09,6am,4-5ft,3.5ft,13s,19,21,mph,26°c,100%,NNW,328,Cross/Offshore,E,84
04/09,12pm,3-5ft,3.5ft,12s,19,21,mph,27°c,100%,NNW,328,Cross/Offshore,E,82
04/09,6pm,3-5ft,3ft,12s,20,22,mph,27°c,100%,NNW,328,Cross/Offshore,ENE,74
05/09,6am,3-4ft,3ft,11s,18,22,mph,26°c,100%,NNW,330,Cross/Offshore,E,80
05/09,12pm,3-4ft,2.5ft,11s,19,22,mph,27°c,100%,NNW,331,Cross/Offshore,ENE,71
05/09,6pm,2-4ft,2.5ft,10s,22,26,mph,27°c,100%,NNW,332,Cross/Offshore,ENE,71
06/09,6am,2-3ft,2ft,10s,19,22,mph,27°c,100%,NNW,334,Cross/Offshore,ENE,78
06/09,12pm,2-3ft,2ft,10s,21,25,mph,27°c,100%,NNW,335,Cross/Offshore,E,80
06/09,6pm,2-3ft,1.8ft,10s,23,28,mph,27°c,100%,NNW,337,Cross/Offshore,E,82
07/09,6am,1-2ft,1.4ft,9s,25,27,mph,26°c,100%,NNW,338,Offshore,E,86
07/09,12pm,1-2ft,1.3ft,9s,22,27,mph,27°c,100%,NNW,338,Offshore,E,89
07/09,6pm,1-2ft,1.2ft,9s,24,29,mph,27°c,100%,NNW,340,Cross/Offshore,E,80
08/09,6am,1-2ft,0.9ft,12s,22,26,mph,26°c,100%,N,6,Offshore,E,85
08/09,12pm,1-2ft,2.5ft,6s,23,27,mph,27°c,100%,NE,42,Offshore,E,85
08/09,6pm,1-2ft,1.3ft,10s,23,27,mph,27°c,100%,N,7,Cross/Offshore,E,81
09/09,6am,1-2ft,1.4ft,10s,22,25,mph,26°c,100%,N,7,Cross/Offshore,E,84
09/09,12pm,1-2ft,1.2ft,9s,22,25,mph,27°c,100%,N,11,Offshore,E,85
09/09,6pm,1-2ft,1.3ft,9s,21,25,mph,27°c,100%,N,11,Cross/Offshore,E,79
10/09,6am,1-2ft,1.2ft,9s,18,23,mph,26°c,100%,NNE,11,Cross/Offshore,ENE,71
10/09,12pm,1-2ft,2ft,6s,19,22,mph,27°c,100%,NNE,31,Cross/Offshore,ENE,76
10/09,6pm,1-2ft,2.5ft,6s,17,20,mph,26°c,100%,NNE,26,Cross/Offshore,ENE,73
11/09,6am,1-2ft,2ft,6s,13,15,mph,26°c,100%,NNE,20,Cross/Offshore,ENE,74
11/09,12pm,1-2ft,1.9ft,6s,14,16,mph,26°c,100%,NNE,22,Offshore,E,86
11/09,6pm,1-2ft,1ft,12s,16,18,mph,26°c,100%,NW,324,Cross/Offshore,ENE,75
12/09,6am,1-2ft,1.3ft,11s,12,15,mph,26°c,100%,NW,324,Cross/Offshore,E,81
12/09,12pm,2-3ft,1.6ft,11s,15,17,mph,26°c,100%,NW,323,Cross/Offshore,ENE,71
12/09,6pm,2-3ft,1.6ft,10s,15,17,mph,26°c,100%,NW,322,Cross-shore,ENE,65
