date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
26/01,6pm,1-2ft,1.2ft,14s,7,8,mph,13°c,100%,SSW,204,Offshore,NNE,26
27/01,6am,1-2ft,1ft,13s,7,9,mph,12°c,100%,SSW,203,Offshore,NE,51
27/01,12pm,1-2ft,0.9ft,13s,8,9,mph,14°c,100%,SSW,203,Offshore,ENE,61
27/01,6pm,1-2ft,0.9ft,13s,7,8,mph,13°c,100%,SSW,202,Offshore,NNE,26
28/01,6am,1ft,0.7ft,13s,3,7,mph,11°c,100%,SSW,202,Offshore,E,93
28/01,12pm,1ft,0.7ft,13s,5,5,mph,18°c,100%,SSW,202,Offshore,E,95
28/01,6pm,Plano,1ft,12s,4,4,mph,17°c,100%,NNW,331,Cross/Offshore,ESE,111
29/01,6am,1ft,0.6ft,12s,3,3,mph,14°c,100%,SSW,201,Cross/Onshore,SSE,148
29/01,12pm,1ft,0.6ft,12s,6,6,mph,21°c,100%,SSW,201,Cross/Onshore,SSE,158
29/01,6pm,Plano,1.3ft,4s,3,4,mph,20°c,100%,E,80,Cross/Onshore,SSE,150
30/01,6am,0-1ft,0.6ft,11s,4,5,mph,15°c,100%,WNW,288,Cross/Offshore,ESE,115
30/01,12pm,1ft,0.8ft,11s,8,9,mph,22°c,100%,WNW,289,Cross-shore,SE,131
30/01,6pm,1ft,0.9ft,10s,6,7,mph,20°c,100%,WNW,287,Cross-shore,SE,135
31/01,6am,1ft,1ft,10s,4,5,mph,15°c,100%,WNW,284,Cross/Offshore,ESE,117
31/01,12pm,1ft,1ft,9s,9,10,mph,21°c,100%,WNW,283,Cross/Offshore,SE,126
31/01,6pm,1ft,1ft,9s,3,5,mph,19°c,100%,WNW,282,Offshore,E,99
01/02,6am,1ft,0.9ft,8s,4,6,mph,15°c,100%,W,280,Offshore,NNE,23
01/02,12pm,1ft,0.8ft,8s,6,6,mph,20°c,100%,W,280,Offshore,ENE,72
01/02,6pm,1ft,0.8ft,8s,5,6,mph,18°c,100%,W,280,Offshore,ENE,65
02/02,6am,1ft,0.9ft,13s,4,6,mph,13°c,100%,WNW,303,Offshore,E,100
02/02,12pm,1ft,1ft,12s,10,11,mph,22°c,100%,WNW,298,Cross-shore,SE,140
02/02,6pm,1ft,1.3ft,12s,7,8,mph,21°c,100%,WNW,291,Cross/Onshore,SE,140
03/02,6am,1ft,1.2ft,11s,5,6,mph,15°c,100%,WNW,290,Onshore,SSE,164
03/02,12pm,1ft,1.1ft,11s,11,14,mph,22°c,100%,WNW,289,Cross/Onshore,SSE,155
03/02,6pm,1-2ft,1.6ft,14s,9,12,mph,21°c,100%,WNW,297,Cross/Onshore,SE,142
04/02,6am,1-2ft,1.6ft,13s,8,10,mph,16°c,100%,WNW,296,Cross/Onshore,SSE,151
04/02,12pm,1-2ft,1.5ft,13s,15,19,mph,21°c,100%,WNW,295,Cross/Onshore,SSE,156
04/02,6pm,1-2ft,2.5ft,5s,10,13,mph,21°c,100%,SSE,163,Onshore,S,169
05/02,6am,1ft,1.9ft,5s,7,9,mph,17°c,100%,SSE,159,Onshore,SSW,197
05/02,12pm,1ft,1.1ft,9s,3,7,mph,22°c,100%,W,274,Cross/Onshore,SSE,151
05/02,6pm,1ft,1.1ft,8s,7,9,mph,19°c,100%,W,272,Offshore,N,0
06/02,6am,1ft,1.1ft,8s,8,9,mph,13°c,100%,W,272,Offshore,NNW,341
06/02,12pm,1ft,1ft,7s,7,6,mph,19°c,100%,W,273,Offshore,N,9
06/02,6pm,1ft,1.1ft,15s,6,7,mph,17°c,100%,WNW,294,Offshore,N,359
07/02,6am,1-2ft,1.5ft,14s,8,11,mph,13°c,100%,WNW,292,Offshore,N,355
07/02,12pm,1-2ft,1.7ft,13s,8,7,mph,18°c,100%,WNW,291,Offshore,NNE,15
07/02,6pm,1-2ft,1.9ft,13s,10,12,mph,15°c,100%,WNW,290,Offshore,N,8
08/02,6am,1-2ft,1.9ft,13s,11,13,mph,12°c,100%,WNW,289,Offshore,N,6
08/02,12pm,1-2ft,1.8ft,13s,8,10,mph,15°c,100%,WNW,289,Offshore,NE,35
08/02,6pm,1-2ft,1.7ft,13s,12,14,mph,15°c,100%,WNW,289,Offshore,N,11
09/02,6am,1ft,1.5ft,12s,11,13,mph,13°c,100%,WNW,293,Offshore,N,4
09/02,12pm,1ft,1.3ft,12s,15,17,mph,16°c,100%,WNW,296,Offshore,N,9
09/02,6pm,1ft,1.3ft,12s,16,18,mph,15°c,100%,WNW,298,Offshore,N,10
10/02,6am,1ft,1ft,11s,10,12,mph,13°c,100%,WNW,296,Offshore,NNE,30
10/02,12pm,1ft,0.8ft,11s,10,10,mph,17°c,100%,WNW,294,Offshore,NE,48
10/02,6pm,1ft,0.8ft,11s,3,5,mph,17°c,100%,WNW,293,Offshore,ENE,63
11/02,6am,Plano,4.5ft,5s,5,7,mph,14°c,100%,NE,45,Offshore,NE,42
11/02,12pm,Plano,1.5ft,14s,7,11,mph,19°c,100%,NNW,332,Offshore,ENE,78
11/02,6pm,Plano,1.2ft,13s,2,5,mph,19°c,100%,NNW,330,Offshore,NNE,26
12/02,6am,1ft,1.4ft,16s,4,6,mph,14°c,100%,WNW,302,Offshore,ENE,68
12/02,12pm,1-2ft,1.5ft,16s,8,9,mph,21°c,100%,WNW,302,Cross-shore,SE,133
12/02,6pm,1-2ft,1.5ft,15s,3,3,mph,20°c,100%,WNW,300,Offshore,NE,53
13/02,6am,1-2ft,1.4ft,14s,3,4,mph,15°c,100%,WNW,296,Cross/Offshore,SE,128
13/02,12pm,1ft,1.2ft,14s,8,9,mph,21°c,100%,WNW,295,Offshore,ESE,106
13/02,6pm,1ft,1.1ft,13s,7,9,mph,19°c,100%,WNW,294,Cross/Offshore,ESE,120
14/02,6am,1ft,1ft,13s,6,8,mph,15°c,100%,WNW,292,Cross/Onshore,SE,140
14/02,12pm,1ft,0.9ft,12s,9,8,mph,21°c,100%,WNW,292,Cross/Offshore,SE,128
14/02,6pm,Plano,2.5ft,5s,4,4,mph,20°c,100%,ENE,72,Offshore,ESE,109
15/02,6am,0-1ft,0.6ft,11s,7,9,mph,14°c,100%,WNW,291,Offshore,NNE,21
15/02,12pm,Plano,1.2ft,21s,8,9,mph,18°c,100%,NNW,329,Offshore,NE,44
15/02,6pm,Plano,1.5ft,18s,9,10,mph,17°c,100%,NW,325,Offshore,NNE,17
16/02,6am,0-1ft,1.7ft,15s,9,11,mph,13°c,100%,NW,318,Offshore,NNE,19
16/02,12pm,1ft,1.7ft,15s,9,9,mph,19°c,100%,NW,314,Offshore,NNE,33
16/02,6pm,1ft,1.3ft,14s,8,9,mph,17°c,100%,NW,307,Offshore,NNE,13
17/02,6am,1ft,1ft,13s,5,8,mph,14°c,100%,WNW,301,Offshore,NNE,17
17/02,12pm,0-1ft,1ft,15s,8,9,mph,20°c,100%,NW,313,Offshore,NNE,32
17/02,6pm,1ft,1.4ft,14s,9,10,mph,17°c,100%,NW,311,Offshore,NNE,14
18/02,6am,1ft,1.1ft,14s,12,14,mph,14°c,100%,WNW,301,Offshore,N,10
18/02,12pm,0-1ft,0.6ft,13s,13,14,mph,16°c,100%,WNW,295,Offshore,NNE,17
18/02,6pm,0-1ft,0.6ft,13s,15,17,mph,15°c,100%,WNW,293,Offshore,NNE,21
19/02,6am,0-1ft,0.6ft,13s,14,16,mph,13°c,100%,WNW,294,Offshore,NNE,29
19/02,12pm,1ft,0.5ft,12s,12,13,mph,15°c,100%,SSW,199,Offshore,NNE,30
19/02,6pm,1ft,0.5ft,12s,14,16,mph,14°c,100%,SSW,199,Offshore,NNE,19
20/02,6am,1ft,0.4ft,12s,15,17,mph,11°c,100%,SSW,199,Offshore,N,9
20/02,12pm,1ft,0.4ft,12s,13,14,mph,14°c,100%,SSW,199,Offshore,NNE,24
20/02,6pm,1ft,0.4ft,11s,11,13,mph,14°c,100%,SSW,199,Offshore,NNE,13
21/02,6am,0-1ft,0.4ft,11s,12,14,mph,11°c,100%,SSW,199,Offshore,NNW,345
21/02,12pm,Plano,3ft,5s,8,6,mph,15°c,100%,NNE,28,Offshore,NNE,12
21/02,6pm,Plano,1.6ft,4s,10,10,mph,14°c,100%,ENE,61,Offshore,N,359
22/02,6am,Plano,2.5ft,5s,8,10,mph,12°c,100%,NNE,31,Offshore,N,6
22/02,12pm,Plano,2ft,5s,7,8,mph,18°c,100%,NE,48,Offshore,E,83
22/02,6pm,Plano,2.5ft,4s,5,9,mph,21°c,100%,NE,42,Offshore,ENE,67
23/02,6am,Plano,9ft,8s,7,12,mph,16°c,100%,ENE,64,Offshore,E,79
23/02,12pm,Plano,6ft,8s,20,32,mph,21°c,100%,ENE,72,Cross/Offshore,SE,125
23/02,6pm,Plano,2ft,9s,5,8,mph,23°c,100%,NNE,12,Cross-shore,SE,135
24/02,6am,Plano,1.9ft,8s,11,12,mph,19°c,100%,NNE,20,Onshore,S,185
24/02,12pm,Plano,4ft,7s,17,26,mph,24°c,100%,E,100,Cross-shore,SE,130
