date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
14/05,6am,5-7ft,7ft,12s,6,8,mph,13°c,100%,SW,228,Offshore,ENE,78
14/05,12pm,4-7ft,6.5ft,12s,5,7,mph,20°c,100%,SW,228,Cross-shore,N,356
14/05,6pm,4-6ft,6ft,12s,3,4,mph,17°c,100%,SW,228,Onshore,W,262
15/05,6am,4-6ft,5.5ft,12s,4,4,mph,14°c,100%,SW,228,Offshore,NE,43
15/05,12pm,4-6ft,5ft,12s,7,9,mph,21°c,100%,SW,228,Onshore,WNW,289
15/05,6pm,4-6ft,5ft,12s,7,13,mph,18°c,100%,SW,228,Onshore,WNW,290
16/05,6am,6-10ft,9.5ft,16s,21,29,mph,15°c,100%,SW,227,Cross-shore,S,180
16/05,12pm,6-9ft,7.5ft,15s,19,25,mph,15°c,100%,SW,229,Cross-shore,S,177
16/05,6pm,7-11ft,11.5ft,15s,17,24,mph,14°c,100%,SW,224,Cross/Offshore,SSE,167
17/05,6am,7-10ft,11ft,14s,14,20,mph,14°c,100%,SW,223,Offshore,SSE,154
17/05,12pm,6-9ft,10.5ft,14s,13,16,mph,15°c,100%,SW,222,Offshore,SSE,151
17/05,6pm,6-9ft,9.5ft,14s,12,17,mph,14°c,100%,SW,222,Offshore,SE,142
18/05,6am,5-7ft,7.5ft,13s,4,4,mph,12°c,100%,SW,220,Offshore,NE,50
18/05,12pm,4-6ft,6.5ft,12s,2,2,mph,14°c,100%,SW,219,Cross/Onshore,NNW,338
18/05,6pm,3-5ft,5.5ft,12s,2,3,mph,13°c,100%,SW,216,Cross/Offshore,SSE,164
19/05,6am,2-4ft,2.5ft,15s,9,14,mph,12°c,100%,SW,230,Offshore,NE,40
19/05,12pm,3-5ft,3.5ft,15s,16,20,mph,17°c,100%,SW,229,Cross-shore,N,356
19/05,6pm,3-4ft,2.5ft,15s,16,24,mph,17°c,100%,SW,235,Cross/Onshore,N,353
20/05,6am,4-7ft,7.5ft,8s,15,20,mph,17°c,100%,W,281,Onshore,WSW,243
20/05,12pm,4-7ft,7ft,8s,13,17,mph,18°c,100%,W,273,Onshore,WSW,253
20/05,6pm,4-6ft,6.5ft,8s,11,15,mph,17°c,100%,W,265,Onshore,WSW,253
21/05,6am,6-9ft,8ft,12s,12,16,mph,17°c,100%,WSW,248,Onshore,WNW,286
21/05,12pm,6-9ft,9ft,12s,12,15,mph,18°c,100%,WSW,245,Onshore,WNW,282
21/05,6pm,7-10ft,10ft,13s,10,14,mph,17°c,100%,WSW,240,Onshore,WNW,298
22/05,6am,8-12ft,12ft,15s,10,14,mph,17°c,100%,SW,235,Onshore,NW,309
22/05,12pm,8-12ft,11.5ft,15s,11,13,mph,18°c,100%,SW,234,Onshore,NW,307
