date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
18/01,6am,3-5ft,5ft,7s,19,26,mph,13°c,100%,N,7,Onshore,NNE,22
18/01,12pm,4-6ft,6ft,8s,21,23,mph,16°c,100%,N,6,Onshore,NNE,24
18/01,6pm,4-6ft,6ft,9s,21,24,mph,15°c,100%,N,7,Onshore,NNE,18
19/01,6am,3-5ft,5ft,8s,16,23,mph,14°c,100%,NNE,15,Onshore,NNE,27
19/01,12pm,3-5ft,4.5ft,8s,19,21,mph,17°c,100%,NNE,17,Onshore,NNE,28
19/01,6pm,3-4ft,4ft,8s,17,19,mph,15°c,100%,NNE,17,Onshore,NNE,24
20/01,6am,2-3ft,3ft,7s,13,18,mph,14°c,100%,NNE,16,Onshore,N,10
20/01,12pm,2-3ft,3ft,7s,15,17,mph,17°c,100%,N,9,Onshore,N,358
20/01,6pm,2-4ft,3ft,10s,14,18,mph,16°c,100%,N,1,Onshore,NNW,343
21/01,6am,3-5ft,4ft,9s,17,24,mph,14°c,100%,N,4,Onshore,NNE,17
21/01,12pm,3-4ft,4.5ft,7s,21,23,mph,16°c,100%,N,11,Onshore,NNE,25
21/01,6pm,3-5ft,5ft,7s,20,23,mph,15°c,100%,N,10,Onshore,NNE,19
22/01,6am,3-5ft,5ft,8s,17,25,mph,13°c,100%,NNE,18,Onshore,NNE,33
22/01,12pm,3-5ft,5ft,8s,19,20,mph,16°c,100%,NNE,22,Onshore,NE,41
22/01,6pm,3-5ft,5ft,8s,18,20,mph,14°c,100%,NNE,23,Onshore,NE,41
23/01,6am,3-5ft,4.5ft,8s,16,22,mph,12°c,100%,NNE,25,Onshore,NE,40
23/01,12pm,3-5ft,4.5ft,8s,18,19,mph,16°c,100%,NNE,23,Onshore,NNE,32
23/01,6pm,3-4ft,4ft,8s,16,18,mph,15°c,100%,NNE,21,Onshore,NNE,30
24/01,6am,3-5ft,3.5ft,15s,15,20,mph,13°c,100%,NNW,335,Onshore,NNE,24
24/01,12pm,3-4ft,3ft,14s,16,17,mph,17°c,100%,NNW,335,Onshore,NNE,20
24/01,6pm,3-4ft,2.5ft,14s,17,19,mph,15°c,100%,NNW,335,Onshore,NNE,15
25/01,6am,3-4ft,2.5ft,15s,8,10,mph,14°c,100%,N,359,Onshore,NNE,22
25/01,12pm,4-6ft,5ft,12s,7,7,mph,17°c,100%,N,1,Onshore,N,9
25/01,6pm,4-6ft,4.5ft,12s,7,8,mph,16°c,100%,N,2,Onshore,NNE,12
26/01,6am,3-5ft,4ft,11s,2,3,mph,12°c,100%,N,3,Onshore,NNW,331
26/01,12pm,3-4ft,3.5ft,10s,4,4,mph,17°c,100%,N,4,Onshore,NNE,22
26/01,6pm,3-4ft,3ft,10s,4,4,mph,16°c,100%,N,5,Onshore,NNE,20
27/01,6am,2-3ft,2.5ft,9s,7,9,mph,13°c,100%,N,6,Onshore,N,358
27/01,12pm,2-3ft,2.5ft,9s,12,13,mph,17°c,100%,N,7,Onshore,NNE,22
27/01,6pm,2-3ft,2ft,9s,14,16,mph,16°c,100%,N,6,Onshore,NNE,13
28/01,6am,2ft,3ft,5s,16,22,mph,14°c,100%,NNE,24,Onshore,NNE,31
28/01,12pm,2-3ft,3.5ft,6s,17,20,mph,16°c,100%,NNE,23,Onshore,NNE,31
28/01,6pm,3-4ft,4.5ft,6s,18,22,mph,15°c,100%,NNE,20,Onshore,NNE,28
29/01,6am,3-4ft,4.5ft,7s,15,22,mph,13°c,100%,NNE,24,Onshore,NNE,21
29/01,12pm,3-5ft,4.5ft,8s,17,19,mph,16°c,100%,NNE,26,Onshore,NNE,29
29/01,6pm,3-5ft,3ft,14s,17,21,mph,15°c,100%,N,355,Onshore,NNE,22
30/01,6am,5-7ft,5.5ft,13s,18,23,mph,13°c,100%,N,10,Onshore,NNE,20
30/01,12pm,4-7ft,5.5ft,12s,17,18,mph,17°c,100%,N,10,Onshore,NNE,20
30/01,6pm,4-6ft,5ft,12s,17,19,mph,15°c,100%,N,10,Onshore,NNE,15
31/01,6am,4-5ft,4ft,11s,13,19,mph,12°c,100%,N,9,Onshore,N,6
31/01,12pm,3-5ft,4ft,11s,15,15,mph,17°c,100%,N,9,Onshore,NNE,12
31/01,6pm,3-5ft,3.5ft,12s,13,15,mph,15°c,100%,N,7,Onshore,N,359
01/02,6am,3-4ft,3ft,11s,12,17,mph,13°c,100%,N,1,Onshore,NNW,340
01/02,12pm,4-6ft,4ft,14s,14,17,mph,18°c,100%,N,353,Onshore,NNW,341
01/02,6pm,4-6ft,4.5ft,13s,14,19,mph,17°c,100%,NNW,348,Onshore,NNW,338
02/02,6am,5-8ft,4.5ft,20s,19,23,mph,14°c,100%,N,351,Onshore,NNE,26
02/02,12pm,8-13ft,9.5ft,17s,20,22,mph,16°c,100%,N,356,Onshore,NNE,33
02/02,6pm,8-12ft,10ft,16s,23,27,mph,15°c,100%,N,357,Onshore,NNE,26
03/02,6am,7-11ft,9ft,15s,21,28,mph,13°c,100%,N,2,Onshore,NE,35
03/02,12pm,7-11ft,9ft,14s,23,26,mph,16°c,100%,N,7,Onshore,NNE,32
