date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
18/01,12pm,2-4ft,2.5ft,13s,9,10,mph,17°c,100%,NNW,332,Offshore,ESE,115
18/01,6pm,2-3ft,2ft,12s,4,6,mph,15°c,100%,NNW,330,Cross-shore,E,87
19/01,6am,2-3ft,1.8ft,13s,4,6,mph,12°c,100%,N,352,Cross/Offshore,E,97
19/01,12pm,2-3ft,1.9ft,13s,5,6,mph,18°c,100%,NNW,332,Onshore,ENE,56
19/01,6pm,2-3ft,1.8ft,13s,7,9,mph,15°c,100%,N,353,Onshore,NNE,16
20/01,6am,2-3ft,3ft,5s,16,20,mph,12°c,100%,NNE,18,Onshore,N,357
20/01,12pm,2-3ft,3.5ft,6s,14,15,mph,14°c,100%,NNE,17,Onshore,N,358
20/01,6pm,3-4ft,4ft,7s,12,13,mph,13°c,100%,NNE,13,Onshore,NNW,348
21/01,6am,4-7ft,6ft,10s,11,13,mph,10°c,100%,NNE,12,Onshore,NNW,338
21/01,12pm,4-7ft,6.5ft,10s,11,11,mph,14°c,100%,N,10,Onshore,NNW,339
21/01,6pm,5-8ft,6.5ft,11s,10,11,mph,13°c,100%,N,10,Onshore,NNW,341
22/01,6am,5-7ft,6ft,11s,6,7,mph,10°c,100%,N,9,Onshore,NNW,337
22/01,12pm,4-7ft,5.5ft,11s,4,5,mph,14°c,100%,N,9,Onshore,NNW,349
22/01,6pm,4-6ft,5.5ft,11s,2,4,mph,13°c,100%,N,9,Onshore,NNW,342
23/01,6am,4-6ft,4.5ft,11s,3,3,mph,10°c,100%,N,8,Cross-shore,W,273
23/01,12pm,4-6ft,4.5ft,12s,3,4,mph,15°c,100%,N,7,Onshore,NNE,24
23/01,6pm,4-6ft,4.5ft,12s,2,3,mph,13°c,100%,N,7,Onshore,NE,36
24/01,6am,3-5ft,4ft,11s,1,2,mph,9°c,100%,N,5,Offshore,SW,216
24/01,12pm,3-5ft,3.5ft,10s,3,3,mph,15°c,100%,N,5,Onshore,NE,39
24/01,6pm,3-4ft,3.5ft,10s,4,6,mph,14°c,100%,N,4,Onshore,N,357
25/01,6am,2-4ft,3ft,9s,6,8,mph,10°c,100%,N,0,Onshore,WNW,300
25/01,12pm,2-4ft,3ft,9s,10,10,mph,16°c,100%,N,358,Onshore,NNW,345
25/01,6pm,2-4ft,3ft,9s,8,9,mph,15°c,100%,N,358,Onshore,NNW,348
26/01,6am,2-3ft,3ft,8s,5,6,mph,11°c,100%,N,359,Onshore,N,10
26/01,12pm,2-3ft,2.5ft,8s,6,5,mph,14°c,100%,N,359,Onshore,NE,39
26/01,6pm,2-3ft,2.5ft,8s,7,8,mph,13°c,100%,N,360,Onshore,NNE,26
27/01,6am,2ft,2ft,7s,7,9,mph,12°c,100%,NNE,12,Onshore,NE,51
27/01,12pm,1-2ft,1.9ft,7s,8,9,mph,14°c,100%,NNE,20,Onshore,ENE,61
27/01,6pm,1-2ft,1.4ft,12s,7,8,mph,13°c,100%,NW,321,Onshore,NNE,26
28/01,6am,1-2ft,1.4ft,12s,3,7,mph,11°c,100%,NW,320,Cross-shore,E,93
28/01,12pm,2-3ft,2ft,13s,5,5,mph,18°c,100%,NNW,329,Cross-shore,E,95
28/01,6pm,2-3ft,2ft,12s,4,4,mph,17°c,100%,NNW,329,Cross/Offshore,ESE,111
29/01,6am,4-6ft,4ft,16s,3,3,mph,14°c,100%,NNW,339,Offshore,SSE,148
29/01,12pm,4-6ft,4ft,15s,6,6,mph,21°c,100%,NNW,341,Offshore,SSE,158
29/01,6pm,4-7ft,4.5ft,15s,3,4,mph,20°c,100%,NNW,343,Offshore,SSE,150
30/01,6am,4-7ft,4.5ft,16s,4,5,mph,15°c,100%,NNW,342,Cross/Offshore,ESE,115
30/01,12pm,4-6ft,4ft,15s,8,9,mph,22°c,100%,NNW,343,Offshore,SE,131
30/01,6pm,3-5ft,3.5ft,15s,6,7,mph,20°c,100%,NNW,341,Offshore,SE,135
31/01,6am,3-4ft,3ft,14s,4,5,mph,15°c,100%,NNW,342,Offshore,ESE,117
31/01,12pm,2-4ft,2.5ft,13s,9,10,mph,21°c,100%,NNW,344,Offshore,SE,126
31/01,6pm,2-3ft,2ft,13s,3,5,mph,19°c,100%,NNW,341,Cross/Offshore,E,99
01/02,6am,2-3ft,1.6ft,12s,4,6,mph,15°c,100%,NNW,341,Onshore,NNE,23
01/02,12pm,1-2ft,1.3ft,12s,6,6,mph,20°c,100%,NNW,341,Cross/Onshore,ENE,72
01/02,6pm,1-2ft,1.1ft,12s,5,6,mph,18°c,100%,NNW,342,Cross/Onshore,ENE,65
02/02,6am,1-2ft,1.6ft,13s,4,6,mph,13°c,100%,NW,307,Cross/Offshore,E,100
02/02,12pm,1-2ft,1.6ft,12s,10,11,mph,22°c,100%,NW,306,Offshore,SE,140
02/02,6pm,1-2ft,1.4ft,12s,7,8,mph,21°c,100%,NW,304,Offshore,SE,140
03/02,6am,2-3ft,2ft,16s,5,6,mph,15°c,100%,NW,311,Offshore,SSE,164
03/02,12pm,2-3ft,2.5ft,15s,11,14,mph,22°c,100%,NW,309,Offshore,SSE,155
03/02,6pm,2-3ft,2.5ft,14s,9,12,mph,21°c,100%,NW,307,Offshore,SE,142
04/02,6am,2-3ft,2ft,13s,8,10,mph,16°c,100%,NW,307,Offshore,SSE,151
04/02,12pm,2ft,1.9ft,13s,15,19,mph,21°c,100%,NW,307,Offshore,SSE,156
04/02,6pm,1-2ft,1.7ft,12s,10,13,mph,21°c,100%,NW,309,Offshore,S,169
05/02,6am,1-2ft,1.7ft,12s,7,9,mph,17°c,100%,NW,312,Offshore,SSW,197
05/02,12pm,1-2ft,1.5ft,12s,3,7,mph,22°c,100%,NW,312,Offshore,SSE,151
05/02,6pm,1-2ft,1.3ft,12s,7,9,mph,19°c,100%,NW,310,Onshore,N,0
06/02,6am,1-2ft,1.1ft,10s,8,9,mph,13°c,100%,NNW,347,Onshore,NNW,341
06/02,12pm,1-2ft,1.1ft,16s,7,6,mph,19°c,100%,WNW,302,Onshore,N,9
06/02,6pm,1-2ft,1.1ft,13s,6,7,mph,17°c,100%,N,354,Onshore,N,359
07/02,6am,2-3ft,1.5ft,12s,8,11,mph,13°c,100%,N,353,Onshore,N,355
07/02,12pm,2-3ft,1.4ft,13s,8,7,mph,18°c,100%,N,355,Onshore,NNE,15
07/02,6pm,2-3ft,1.8ft,10s,10,12,mph,15°c,100%,N,355,Onshore,N,8
08/02,6am,1-2ft,1.7ft,12s,11,13,mph,12°c,100%,WNW,300,Onshore,N,6
08/02,12pm,1-2ft,1.7ft,12s,8,10,mph,15°c,100%,WNW,301,Onshore,NE,35
08/02,6pm,1-2ft,1.6ft,12s,12,14,mph,15°c,100%,WNW,302,Onshore,N,11
09/02,6am,2-3ft,1.9ft,12s,11,13,mph,13°c,100%,NW,310,Onshore,N,4
09/02,12pm,2-3ft,3ft,5s,15,17,mph,16°c,100%,NNE,25,Onshore,N,9
09/02,6pm,2-3ft,2ft,12s,16,18,mph,15°c,100%,NW,315,Onshore,N,10
10/02,6am,4-6ft,3.5ft,17s,10,12,mph,13°c,100%,NNW,329,Onshore,NNE,30
10/02,12pm,4-6ft,4.5ft,16s,10,10,mph,17°c,100%,NNW,331,Onshore,NE,48
10/02,6pm,4-6ft,4ft,15s,3,5,mph,17°c,100%,NNW,331,Onshore,ENE,63
11/02,6am,3-5ft,3.5ft,14s,5,7,mph,14°c,100%,NNW,330,Onshore,NE,42
11/02,12pm,4-6ft,3.5ft,18s,7,11,mph,19°c,100%,NNW,332,Cross/Onshore,ENE,78
11/02,6pm,4-6ft,4ft,17s,2,5,mph,19°c,100%,NNW,330,Onshore,NNE,26
12/02,6am,3-5ft,4ft,15s,4,6,mph,14°c,100%,NW,323,Cross/Onshore,ENE,68
12/02,12pm,4-6ft,3.5ft,18s,8,9,mph,21°c,100%,NNW,341,Offshore,SE,133
12/02,6pm,5-7ft,5ft,17s,3,3,mph,20°c,100%,NNW,339,Onshore,NE,53
13/02,6am,5-7ft,5ft,16s,3,4,mph,15°c,100%,NNW,342,Offshore,SE,128
13/02,12pm,4-7ft,4.5ft,15s,8,9,mph,21°c,100%,NNW,343,Cross/Offshore,ESE,106
13/02,6pm,4-6ft,4.5ft,15s,7,9,mph,19°c,100%,NNW,345,Offshore,ESE,120
14/02,6am,3-5ft,3.5ft,14s,6,8,mph,15°c,100%,NNW,345,Offshore,SE,140
14/02,12pm,3-5ft,3ft,13s,9,8,mph,21°c,100%,NNW,344,Offshore,SE,128
