ds,y
2022-01-01,3.5433072
2022-01-02,3.7702319666666666
2022-01-03,5.697725466666666
2022-01-04,8.098206733333333
2022-01-05,6.8487535
2022-01-06,5.828959066666666
2022-01-07,13.150700333333335
2022-01-08,17.33377133333333
2022-01-09,17.235346133333334
2022-01-10,13.801400266666665
2022-01-11,9.038714200000001
2022-01-12,10.813101833333333
2022-01-13,7.097550533333334
2022-01-14,4.6779310333333335
2022-01-15,4.2896982999999995
2022-01-16,3.2999782333333334
2022-01-17,5.342301133333333
2022-01-18,3.0129047333333334
2022-01-19,2.892607266666667
2022-01-20,4.7408138
2022-01-21,6.140638866666667
2022-01-22,5.850831333333333
2022-01-23,4.4947508
2022-01-24,3.5651794666666667
2022-01-25,3.5925198
2022-01-26,4.8146327
2022-01-27,4.418197866666667
2022-01-28,4.6779310333333335
2022-01-29,4.382655433333333
2022-01-30,4.393591566666666
2022-01-31,4.5521655
2022-02-01,5.705927566666667
2022-02-02,5.7606082333333335
2022-02-03,4.710739433333333
2022-02-04,4.3717193
2022-02-05,7.206911866666667
2022-02-06,7.9642390999999995
2022-02-07,12.7296592
2022-02-08,8.582130633333334
2022-02-09,11.783683666666667
2022-02-10,12.896435233333333
2022-02-11,10.495953966666667
2022-02-12,5.271216266666666
2022-02-13,5.369641466666667
2022-02-14,11.206802633333334
2022-02-15,8.992235633333333
2022-02-16,9.432415
2022-02-17,11.215004733333334
2022-02-18,12.114501700000002
2022-02-19,13.128828066666667
2022-02-20,10.873250566666666
2022-02-21,13.962708233333334
2022-02-22,13.038604966666666
2022-02-23,8.6614176
2022-02-24,12.478128133333334
2022-02-25,16.759624333333335
2022-02-26,9.590988933333334
2022-02-27,8.6286092
2022-02-28,9.9573494
2022-03-01,10.955271566666667
2022-03-02,7.368219833333333
2022-03-03,6.312882966666666
2022-03-04,11.354440433333334
2022-03-05,8.1692916
2022-03-06,6.616360666666666
2022-03-07,4.399059633333334
2022-03-08,5.435258266666666
2022-03-09,7.2041778333333335
2022-03-10,7.925962633333333
2022-03-11,8.694226
2022-03-12,11.168526166666666
2022-03-13,11.452865633333333
2022-03-14,8.732502466666666
2022-03-15,9.369532233333334
2022-03-16,8.655949533333333
2022-03-17,11.053696766666667
2022-03-18,8.902012533333334
2022-03-19,5.6922574
2022-03-20,4.7052713666666675
2022-03-21,4.874781433333332
2022-03-22,6.1761813000000005
2022-03-23,6.4632548
2022-03-24,4.861111266666667
2022-03-25,3.253499666666667
2022-03-26,3.0211068333333335
2022-03-27,2.717629133333333
2022-03-28,2.474300166666667
2022-03-29,2.4578959666666664
2022-03-30,3.040245066666667
2022-03-31,4.10105
2022-04-01,7.518591666666667
2022-04-02,4.9650045333333335
2022-04-03,3.7346895333333334
2022-04-04,3.6854769333333333
2022-04-05,2.1188758333333335
2022-04-06,3.062117333333333
2022-04-07,8.278652933333333
2022-04-08,9.727690599999999
2022-04-09,6.9799871
2022-04-10,4.702537333333334
2022-04-11,5.3067587
2022-04-12,5.0770999
2022-04-13,4.675197
2022-04-14,3.0757875
2022-04-15,2.9117455000000003
2022-04-16,4.3361768666666665
2022-04-17,4.560367599999999
2022-04-18,3.6061899666666664
2022-04-19,5.178259133333333
2022-04-20,7.3080711
2022-04-21,4.7654201
2022-04-22,8.161089500000001
2022-04-23,9.492563733333332
2022-04-24,5.476268766666666
2022-04-25,2.9937665
2022-04-26,2.561789233333333
2022-04-27,2.3704069
2022-04-28,1.9657699666666668
2022-04-29,1.4654418666666669
2022-04-30,1.3369422999999998
2022-05-01,2.020450633333333
2022-05-02,1.3970910333333333
2022-05-03,2.988298433333333
2022-05-04,2.4496938666666668
2022-05-05,1.7279090666666668
2022-05-06,1.6759624333333334
2022-05-07,2.400481266666667
2022-05-08,2.2719817
2022-05-09,2.1790245666666666
2022-05-10,2.8515967666666664
2022-05-11,6.7011157
2022-05-12,6.348425400000001
2022-05-13,4.295166366666666
2022-05-14,4.325240733333334
2022-05-15,3.9041995999999997
2022-05-16,2.8379266000000003
2022-05-17,4.636920533333333
2022-05-18,5.109908300000001
2022-05-19,4.456474333333333
2022-05-20,4.4537403
2022-05-21,3.9862206000000002
2022-05-22,3.7155513
2022-05-23,4.333442833333333
2022-05-24,5.1345146
2022-05-25,4.729877666666667
2022-05-26,4.757218
2022-05-27,5.227471733333334
2022-05-28,6.394903966666667
2022-05-29,5.0935041
2022-05-30,4.4701445
2022-05-31,2.5289808333333332
2022-06-01,2.8406606333333335
2022-06-02,1.9931103000000001
2022-06-03,1.2740595333333333
2022-06-04,1.6568242
2022-06-05,1.7525153666666666
2022-06-06,1.9630359333333331
2022-06-07,3.3655950333333333
2022-06-08,3.660870633333334
2022-06-09,3.4585521666666668
2022-06-10,5.905512
2022-06-11,6.1761813000000005
2022-06-12,5.722331766666667
2022-06-13,6.228127933333334
2022-06-14,4.686133133333334
2022-06-15,3.7237534
2022-06-16,3.8112424666666667
2022-06-17,3.9807525333333333
2022-06-18,4.776356233333333
2022-06-19,8.254046633333335
2022-06-20,8.163823533333334
2022-06-21,5.148184766666667
2022-06-22,3.242563533333333
2022-06-23,3.8413168333333334
2022-06-24,4.366251233333333
2022-06-25,6.023075433333333
2022-06-26,7.2233160666666665
2022-06-27,7.108486666666666
2022-06-28,4.038167233333333
2022-06-29,7.392826133333333
2022-06-30,7.581474433333334
2022-07-01,5.222003666666667
2022-07-02,2.8871392
2022-07-03,3.8823273333333335
2022-07-04,4.147528566666667
2022-07-05,4.103784033333333
2022-07-06,4.2322836
2022-07-07,3.526903
2022-07-08,3.171478666666667
2022-07-09,3.392935366666667
2022-07-10,3.062117333333333
2022-07-11,2.416885466666667
2022-07-12,2.277449766666667
2022-07-13,3.168744633333333
2022-07-14,3.5433072
2022-07-15,4.688867166666666
2022-07-16,3.7921042333333337
2022-07-17,3.3273185666666665
2022-07-18,3.8303807
2022-07-19,3.7702319666666666
2022-07-20,4.355315099999999
2022-07-21,4.8993877333333335
2022-07-22,3.6636046666666666
2022-07-23,2.9117455000000003
2022-07-24,2.613735866666667
2022-07-25,3.6581365999999997
2022-07-26,4.902121766666666
2022-07-27,3.242563533333333
2022-07-28,1.8044620000000002
2022-07-29,1.6240158000000002
2022-07-30,1.9110893
2022-07-31,2.4578959666666664
2022-08-01,3.4694883000000005
2022-08-02,2.8406606333333335
2022-08-03,2.8133202999999996
2022-08-04,4.251421833333334
2022-08-05,5.394247766666667
2022-08-06,5.615704466666666
2022-08-07,5.079833933333332
2022-08-08,3.7647638999999997
2022-08-09,3.9151357333333334
2022-08-10,3.5761156
2022-08-11,2.717629133333333
2022-08-12,2.947287933333333
2022-08-13,2.2829178333333333
2022-08-14,3.4202757
2022-08-15,3.751093733333333
2022-08-16,5.4188540666666665
2022-08-17,8.5055777
2022-08-18,5.891841833333333
2022-08-19,2.9773623000000002
2022-08-20,7.835739533333332
2022-08-21,5.746938066666667
2022-08-22,4.997812933333334
2022-08-23,3.7456256666666663
2022-08-24,3.2070211
2022-08-25,3.8659231333333337
2022-08-26,5.172791066666667
2022-08-27,3.5351050999999996
2022-08-28,3.1113299333333333
2022-08-29,3.450350066666667
2022-08-30,2.4114174
2022-08-31,1.5501969
2022-09-01,1.5146544666666666
2022-09-02,3.319116466666667
2022-09-03,3.2999782333333334
2022-09-04,3.827646666666667
2022-09-05,4.6177823
2022-09-06,7.122156833333333
2022-09-07,5.960192666666667
2022-09-08,6.132436766666666
2022-09-09,4.546697433333333
2022-09-10,4.303368466666667
2022-09-11,2.9008093666666666
2022-09-12,2.5891295666666667
2022-09-13,2.5043745333333334
2022-09-14,3.0949257333333335
2022-09-15,3.053915233333333
2022-09-16,3.7866361666666664
2022-09-17,5.2520780333333335
2022-09-18,5.591098166666667
2022-09-19,4.415463833333333
2022-09-20,3.5651794666666667
2022-09-21,3.3218505
2022-09-22,3.1195320333333334
2022-09-23,3.1414043
2022-09-24,4.218613433333333
2022-09-25,5.197397366666666
2022-09-26,5.0388234333333335
2022-09-27,8.571194499999999
2022-09-28,11.053696766666667
2022-09-29,8.986767566666666
2022-09-30,6.157043066666667
2022-10-01,5.525481366666667
2022-10-02,7.1604333
2022-10-03,5.730533866666667
2022-10-04,3.3737971333333334
2022-10-05,3.7757000333333335
2022-10-06,6.608158566666667
2022-10-07,7.395560166666668
2022-10-08,8.5137798
2022-10-09,5.7988847
2022-10-10,3.7811681000000004
2022-10-11,7.343613533333333
2022-10-12,5.104440233333333
2022-10-13,3.827646666666667
2022-10-14,4.817366733333333
