date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
21/01,6am,12-18ft,8ft,13s,5,9,mph,12°c,100%,NW,317,Onshore,N,357
21/01,12pm,10-16ft,7.5ft,13s,6,11,mph,16°c,100%,NW,317,Onshore,NNW,340
21/01,6pm,10-14ft,7ft,12s,5,9,mph,12°c,100%,NW,316,Onshore,NNW,332
22/01,6am,8-12ft,5.5ft,11s,4,9,mph,11°c,100%,NW,313,Cross/Onshore,N,2
22/01,12pm,8-12ft,5.5ft,11s,9,16,mph,16°c,100%,NW,308,Onshore,N,355
22/01,6pm,9-14ft,6.5ft,11s,6,11,mph,11°c,100%,NW,305,Onshore,NNW,343
23/01,6am,10-18ft,7.5ft,13s,6,15,mph,9°c,100%,WNW,291,Cross/Onshore,N,7
23/01,12pm,10-16ft,7ft,13s,8,14,mph,15°c,100%,WNW,288,Onshore,N,356
23/01,6pm,10-16ft,6.5ft,13s,5,7,mph,10°c,100%,WNW,287,Onshore,NNW,348
24/01,6am,12-18ft,7.5ft,14s,1,2,mph,7°c,100%,WNW,290,Cross-shore,NNE,27
24/01,12pm,12-18ft,8ft,13s,1,2,mph,15°c,100%,WNW,291,Onshore,W,269
24/01,6pm,14-22ft,9ft,16s,3,4,mph,10°c,100%,WNW,293,Onshore,W,278
25/01,6am,18-30ft,14ft,16s,9,22,mph,12°c,100%,WNW,295,Cross/Onshore,SW,227
25/01,12pm,18-28ft,14ft,15s,16,23,mph,12°c,100%,WNW,296,Onshore,NW,305
25/01,6pm,18-28ft,14ft,15s,13,24,mph,9°c,100%,WNW,299,Onshore,NNW,336
26/01,6am,16-26ft,13.5ft,14s,10,24,mph,8°c,100%,WNW,304,Onshore,N,352
26/01,12pm,16-26ft,13ft,14s,16,25,mph,12°c,100%,NW,308,Onshore,N,354
26/01,6pm,16-24ft,12.5ft,13s,13,24,mph,9°c,100%,NW,311,Onshore,N,350
27/01,6am,12-20ft,10ft,12s,10,25,mph,7°c,100%,NW,315,Cross/Onshore,N,10
27/01,12pm,12-18ft,9ft,12s,14,22,mph,12°c,100%,NW,319,Cross/Onshore,N,11
27/01,6pm,9-14ft,6.5ft,11s,13,27,mph,10°c,100%,NW,315,Cross/Onshore,NNE,14
28/01,6am,6-9ft,3.5ft,10s,5,6,mph,5°c,100%,NW,305,Offshore,ENE,62
28/01,12pm,10-16ft,6.5ft,13s,6,9,mph,13°c,100%,NW,312,Offshore,NE,54
28/01,6pm,10-16ft,6.5ft,13s,8,28,mph,12°c,100%,NW,307,Offshore,ENE,65
29/01,6am,9-14ft,5.5ft,13s,12,34,mph,10°c,100%,WNW,299,Offshore,E,90
29/01,12pm,9-14ft,5.5ft,13s,13,24,mph,16°c,100%,WNW,298,Offshore,E,83
29/01,6pm,9-14ft,5.5ft,13s,7,13,mph,13°c,100%,WNW,294,Offshore,NE,52
30/01,6am,8-12ft,5ft,13s,8,28,mph,9°c,100%,WNW,299,Offshore,E,93
30/01,12pm,8-12ft,5ft,13s,10,21,mph,16°c,100%,NW,306,Offshore,E,91
30/01,6pm,8-12ft,5ft,13s,6,7,mph,12°c,100%,NW,306,Cross/Offshore,NE,36
31/01,6am,6-9ft,3.5ft,12s,4,6,mph,8°c,100%,NW,314,Offshore,ENE,74
31/01,12pm,5-8ft,3ft,11s,5,8,mph,16°c,100%,NW,312,Cross-shore,NNE,21
