date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
11/09,6am,4-6ft,6.5ft,9s,18,21,mph,19°c,100%,NNW,333,Onshore,N,360
11/09,12pm,3-5ft,5ft,8s,16,17,mph,20°c,100%,NNW,330,Onshore,N,357
11/09,6pm,4-6ft,5.5ft,12s,11,11,mph,20°c,100%,NW,320,Onshore,N,357
12/09,6am,3-4ft,4ft,11s,5,6,mph,18°c,100%,NW,316,Onshore,E,88
12/09,12pm,3-4ft,3.5ft,11s,9,10,mph,19°c,100%,NW,319,Onshore,E,90
12/09,6pm,3-5ft,4ft,11s,14,16,mph,20°c,100%,NW,320,Onshore,ENE,68
13/09,6am,3-4ft,3.5ft,10s,6,6,mph,17°c,100%,NW,315,Offshore,SW,232
13/09,12pm,4-6ft,5ft,13s,3,3,mph,19°c,100%,NW,313,Cross-shore,WNW,297
13/09,6pm,3-4ft,4.5ft,12s,5,5,mph,20°c,100%,NW,307,Onshore,ENE,57
14/09,6am,3-4ft,4ft,12s,9,10,mph,20°c,100%,NW,307,Offshore,S,177
14/09,12pm,2-4ft,3.5ft,11s,10,11,mph,21°c,100%,NW,309,Onshore,ENE,75
14/09,6pm,2-3ft,3ft,11s,14,18,mph,22°c,100%,NW,307,Onshore,ENE,76
15/09,6am,2-3ft,2.5ft,10s,6,7,mph,21°c,100%,NW,308,Offshore,SSW,194
15/09,12pm,2ft,1.8ft,10s,1,1,mph,22°c,100%,NNW,328,Onshore,NE,52
15/09,6pm,2-3ft,2.5ft,11s,7,7,mph,22°c,100%,NW,318,Onshore,ENE,60
16/09,6am,2-3ft,2.5ft,11s,7,7,mph,20°c,100%,NW,318,Offshore,S,173
16/09,12pm,2-3ft,2ft,14s,3,3,mph,22°c,100%,NW,321,Onshore,NNE,25
16/09,6pm,3-4ft,3.5ft,12s,8,9,mph,22°c,100%,NW,321,Onshore,ENE,73
17/09,6am,2-4ft,3ft,12s,8,9,mph,20°c,100%,NW,316,Offshore,WSW,248
17/09,12pm,2-4ft,3ft,11s,5,5,mph,21°c,100%,NW,315,Cross/Onshore,NW,318
17/09,6pm,2-3ft,3ft,10s,3,4,mph,22°c,100%,NW,315,Onshore,N,1
18/09,6am,2-3ft,2.5ft,10s,12,14,mph,19°c,100%,NW,313,Offshore,W,261
18/09,12pm,2-3ft,2.5ft,6s,10,11,mph,20°c,100%,N,356,Cross/Offshore,WNW,294
18/09,6pm,2-3ft,2.5ft,6s,7,7,mph,20°c,100%,N,2,Onshore,N,352
19/09,6am,2-3ft,2.5ft,6s,11,13,mph,19°c,100%,N,355,Offshore,WSW,257
19/09,12pm,2-3ft,3ft,6s,8,8,mph,19°c,100%,N,2,Cross-shore,WNW,298
19/09,6pm,2-3ft,2.5ft,6s,7,7,mph,19°c,100%,N,5,Onshore,NE,42
20/09,6am,1-2ft,1.9ft,6s,12,13,mph,19°c,100%,N,3,Cross/Onshore,ESE,104
20/09,12pm,1-2ft,1.9ft,6s,8,11,mph,22°c,100%,N,8,Cross/Onshore,ESE,107
20/09,6pm,1ft,1.3ft,5s,12,16,mph,27°c,100%,N,9,Offshore,SSE,161
21/09,6am,0-1ft,0.4ft,8s,11,23,mph,21°c,100%,NW,322,Offshore,S,182
21/09,12pm,0-1ft,0.3ft,8s,15,18,mph,24°c,100%,NW,322,Offshore,S,179
21/09,6pm,Plano,0.2ft,8s,20,28,mph,24°c,100%,NW,323,Offshore,SSW,210
22/09,6am,1ft,1.1ft,3s,16,17,mph,17°c,100%,NW,313,Cross/Onshore,NW,313
22/09,12pm,2-3ft,4ft,9s,5,4,mph,18°c,100%,WNW,301,Offshore,SSE,167
22/09,6pm,3-4ft,5.5ft,9s,8,10,mph,20°c,100%,WNW,299,Onshore,NNW,329
23/09,6am,2-4ft,5ft,10s,5,5,mph,17°c,100%,WNW,297,Offshore,S,171
23/09,12pm,2-4ft,4.5ft,11s,5,6,mph,18°c,100%,WNW,296,Offshore,S,169
23/09,6pm,2-4ft,4ft,11s,6,6,mph,21°c,100%,WNW,298,Onshore,NNW,334
24/09,6am,3-4ft,4.5ft,10s,19,34,mph,22°c,100%,WNW,299,Offshore,SW,230
24/09,12pm,2-4ft,5ft,10s,14,19,mph,22°c,100%,WNW,297,Offshore,S,182
24/09,6pm,3-5ft,6.5ft,10s,16,21,mph,20°c,100%,WNW,299,Cross/Offshore,WNW,288
25/09,6am,5-8ft,10.5ft,14s,21,27,mph,19°c,100%,WNW,300,Offshore,W,268
