date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
01/02,6pm,Plano,2.5ft,14s,0,0,mph,29°c,100%,SW,215,Onshore,SW,217
02/02,6am,Plano,3ft,13s,3,2,mph,28°c,100%,SSW,210,Offshore,NE,46
02/02,12pm,Plano,3.5ft,13s,7,7,mph,29°c,100%,SSW,210,Cross-shore,SE,134
02/02,6pm,Plano,3.5ft,12s,3,3,mph,29°c,100%,SSW,209,Offshore,E,88
03/02,6am,Plano,4ft,12s,4,3,mph,28°c,100%,SSW,205,Offshore,NE,51
03/02,12pm,Plano,4ft,12s,6,6,mph,29°c,100%,SSW,205,Onshore,SSE,166
03/02,6pm,Plano,4ft,11s,7,7,mph,29°c,100%,SSW,205,Onshore,SSE,164
04/02,6am,Plano,3.5ft,11s,4,3,mph,27°c,100%,SSW,204,Offshore,ENE,56
04/02,12pm,Plano,3.5ft,10s,7,7,mph,29°c,100%,SSW,203,Onshore,SSW,200
04/02,6pm,Plano,3.5ft,10s,6,6,mph,29°c,100%,SSW,203,Onshore,SSW,198
05/02,6am,Plano,3ft,10s,7,6,mph,28°c,100%,SSW,201,Cross/Offshore,NW,318
05/02,12pm,Plano,3ft,10s,8,8,mph,29°c,100%,SSW,201,Onshore,SW,235
05/02,6pm,Plano,3ft,12s,7,7,mph,29°c,100%,SSW,200,Onshore,WSW,252
06/02,6am,Plano,3ft,11s,10,11,mph,29°c,100%,SSW,198,Cross/Onshore,WNW,290
06/02,12pm,Plano,3ft,11s,14,15,mph,29°c,100%,SSW,199,Onshore,WSW,240
06/02,6pm,Plano,3.5ft,11s,11,12,mph,29°c,100%,SSW,210,Onshore,W,260
07/02,6am,Plano,3.5ft,10s,12,14,mph,29°c,100%,SW,214,Cross/Onshore,WNW,288
07/02,12pm,Plano,3ft,16s,14,15,mph,29°c,100%,SW,222,Onshore,WSW,247
07/02,6pm,Plano,3ft,15s,11,14,mph,29°c,100%,SW,222,Cross/Onshore,WNW,297
08/02,6am,Plano,3ft,15s,10,10,mph,28°c,100%,SW,221,Offshore,NE,48
08/02,12pm,Plano,3ft,14s,9,9,mph,29°c,100%,SW,220,Onshore,W,266
08/02,6pm,Plano,3ft,14s,11,12,mph,30°c,100%,SW,220,Onshore,WSW,248
09/02,6am,Plano,4.5ft,9s,8,9,mph,28°c,100%,SSW,212,Onshore,W,271
09/02,12pm,Plano,3ft,13s,21,23,mph,28°c,100%,SW,218,Onshore,W,269
09/02,6pm,Plano,3.5ft,11s,5,4,mph,27°c,100%,S,184,Offshore,N,356
10/02,6am,Plano,2.5ft,13s,14,17,mph,28°c,100%,SW,215,Onshore,W,272
10/02,12pm,Plano,3ft,16s,13,14,mph,29°c,100%,SW,218,Onshore,W,259
10/02,6pm,Plano,3.5ft,15s,8,9,mph,29°c,100%,SW,216,Onshore,W,265
11/02,6am,Plano,6ft,16s,3,4,mph,28°c,100%,SSW,212,Cross/Offshore,NW,317
11/02,12pm,Plano,6.5ft,15s,9,10,mph,29°c,100%,SSW,209,Onshore,WSW,248
11/02,6pm,Plano,6.5ft,15s,2,3,mph,29°c,100%,SSW,209,Onshore,SW,230
12/02,6am,Plano,6ft,14s,4,4,mph,27°c,100%,SSW,208,Offshore,N,8
12/02,12pm,Plano,5.5ft,14s,8,8,mph,29°c,100%,SSW,208,Onshore,SSE,159
12/02,6pm,Plano,5.5ft,13s,8,9,mph,28°c,100%,SSW,208,Cross-shore,SE,127
13/02,6am,Plano,5ft,13s,4,3,mph,27°c,100%,SSW,208,Offshore,NE,36
13/02,12pm,Plano,4.5ft,12s,6,6,mph,29°c,100%,SSW,208,Onshore,SSE,157
13/02,6pm,Plano,4ft,18s,6,7,mph,29°c,100%,SSW,209,Cross-shore,SE,134
14/02,6am,Plano,5ft,16s,4,4,mph,28°c,100%,SSW,209,Offshore,ENE,78
14/02,12pm,Plano,6ft,15s,8,7,mph,29°c,100%,SSW,209,Cross/Onshore,SSE,147
