date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
07/12,6am,Plano,4.5ft,14s,3,5,mph,28°c,100%,SW,224,Offshore,ENE,79
07/12,12pm,Plano,4.5ft,13s,9,10,mph,30°c,100%,SW,224,Cross/Onshore,SSE,155
07/12,6pm,Plano,4ft,13s,7,8,mph,29°c,100%,SW,225,Cross/Offshore,ESE,114
08/12,6am,Plano,3.5ft,13s,2,3,mph,28°c,100%,SW,224,Offshore,NE,49
08/12,12pm,Plano,4.5ft,14s,9,10,mph,29°c,100%,SW,222,Onshore,S,170
08/12,6pm,Plano,4.5ft,14s,5,6,mph,30°c,100%,SW,222,Cross/Onshore,SSE,147
09/12,6am,Plano,4.5ft,13s,1,2,mph,29°c,100%,SW,223,Onshore,SW,220
09/12,12pm,Plano,4ft,13s,10,10,mph,29°c,100%,SW,223,Onshore,SSW,205
09/12,6pm,Plano,4ft,13s,4,6,mph,29°c,100%,SW,223,Onshore,SSE,167
10/12,6am,Plano,3.5ft,13s,3,3,mph,28°c,100%,SW,223,Cross/Offshore,NW,321
10/12,12pm,Plano,4ft,14s,8,8,mph,29°c,100%,SW,223,Onshore,SW,217
10/12,6pm,Plano,5ft,13s,6,8,mph,29°c,100%,SSW,210,Onshore,SSE,163
11/12,6am,Plano,5ft,13s,3,3,mph,28°c,100%,SSW,209,Cross/Offshore,NNW,333
11/12,12pm,Plano,3.5ft,18s,8,8,mph,29°c,100%,SW,227,Onshore,S,174
11/12,6pm,Plano,4ft,18s,5,6,mph,29°c,100%,SW,227,Cross/Onshore,SSE,153
12/12,6am,Plano,4.5ft,16s,3,4,mph,28°c,100%,SW,227,Onshore,SW,219
12/12,12pm,Plano,4.5ft,16s,8,7,mph,29°c,100%,SW,226,Onshore,SSW,201
12/12,6pm,Plano,4.5ft,15s,5,6,mph,29°c,100%,SW,226,Onshore,S,180
13/12,6am,Plano,4.5ft,15s,2,2,mph,28°c,100%,SW,225,Offshore,NNE,33
13/12,12pm,Plano,4.5ft,14s,7,8,mph,29°c,100%,SW,226,Onshore,SSW,210
13/12,6pm,Plano,4ft,14s,2,2,mph,28°c,100%,SW,225,Onshore,SSE,159
14/12,6am,Plano,4ft,14s,6,6,mph,28°c,100%,SW,225,Cross/Onshore,WNW,299
14/12,12pm,Plano,3.5ft,13s,9,9,mph,29°c,100%,SW,225,Onshore,SSE,156
14/12,6pm,Plano,3.5ft,13s,5,5,mph,28°c,100%,SW,225,Onshore,S,191
15/12,6am,Plano,3ft,13s,4,4,mph,28°c,100%,SW,224,Cross/Onshore,WNW,294
15/12,12pm,Plano,2.5ft,17s,9,9,mph,28°c,100%,SW,220,Onshore,SSW,209
15/12,6pm,Plano,3ft,16s,3,2,mph,28°c,100%,SW,220,Onshore,S,175
16/12,6am,Plano,4.5ft,15s,2,1,mph,27°c,100%,SW,220,Offshore,NNE,12
16/12,12pm,Plano,4.5ft,14s,5,5,mph,29°c,100%,SW,221,Onshore,SSW,208
16/12,6pm,Plano,4.5ft,14s,3,2,mph,28°c,100%,SW,221,Offshore,ENE,70
17/12,6am,Plano,4ft,13s,3,3,mph,28°c,100%,SW,222,Offshore,NE,55
17/12,12pm,Plano,4ft,13s,7,8,mph,30°c,100%,SW,222,Onshore,S,186
17/12,6pm,Plano,4ft,13s,3,4,mph,29°c,100%,SW,221,Onshore,S,179
18/12,6am,Plano,3.5ft,12s,5,5,mph,28°c,100%,SW,224,Cross/Offshore,NW,321
18/12,12pm,Plano,3.5ft,12s,8,8,mph,29°c,100%,SW,222,Onshore,SW,223
18/12,6pm,Plano,3.5ft,12s,1,1,mph,29°c,100%,SW,223,Onshore,S,174
19/12,6am,Plano,3.5ft,13s,5,5,mph,29°c,100%,SW,221,Cross/Onshore,WNW,294
19/12,12pm,Plano,3.5ft,12s,7,7,mph,29°c,100%,SW,221,Onshore,SSW,213
19/12,6pm,Plano,3.5ft,12s,4,5,mph,29°c,100%,SW,220,Onshore,SSE,165
20/12,6am,Plano,3.5ft,14s,6,7,mph,29°c,100%,SSW,208,Cross-shore,NW,306
20/12,12pm,Plano,5ft,13s,9,9,mph,30°c,100%,SSW,211,Onshore,SSW,213
20/12,6pm,Plano,5ft,13s,4,5,mph,29°c,100%,SSW,211,Onshore,SSW,199
21/12,6am,Plano,5ft,12s,2,2,mph,29°c,100%,SSW,209,Cross-shore,NW,313
21/12,12pm,Plano,5ft,12s,12,13,mph,29°c,100%,SSW,207,Onshore,SW,216
21/12,6pm,Plano,5.5ft,11s,5,5,mph,29°c,100%,SSW,206,Onshore,SSW,200
22/12,6am,Plano,3ft,12s,1,2,mph,29°c,100%,SSW,212,Onshore,SSW,191
22/12,12pm,Plano,5ft,12s,5,5,mph,30°c,100%,SSW,206,Onshore,SSW,210
22/12,6pm,Plano,5ft,12s,2,3,mph,30°c,100%,SSW,206,Onshore,SSW,203
23/12,6am,Plano,5ft,12s,4,3,mph,28°c,100%,SSW,206,Offshore,N,353
23/12,12pm,Plano,4.5ft,11s,8,8,mph,30°c,100%,SSW,205,Onshore,SW,215
23/12,6pm,Plano,4ft,11s,4,4,mph,29°c,100%,SSW,205,Onshore,SSE,159
24/12,6am,Plano,3.5ft,10s,4,4,mph,28°c,100%,SSW,205,Offshore,NNW,343
24/12,12pm,Plano,3.5ft,10s,9,10,mph,29°c,100%,SSW,205,Onshore,S,181
24/12,6pm,Plano,2.5ft,12s,4,4,mph,29°c,100%,SSW,205,Offshore,E,95
25/12,6am,Plano,3.5ft,11s,5,5,mph,28°c,100%,SSW,202,Cross-shore,NW,314
25/12,12pm,Plano,3.5ft,11s,7,8,mph,30°c,100%,SSW,202,Onshore,S,170
25/12,6pm,Plano,3ft,10s,7,9,mph,30°c,100%,SSW,201,Onshore,SSE,164
26/12,6am,Plano,4ft,13s,5,5,mph,29°c,100%,SSW,207,Offshore,NNE,16
26/12,12pm,Plano,3.5ft,13s,5,4,mph,30°c,100%,SSW,213,Onshore,SW,226
26/12,6pm,Plano,3ft,19s,2,3,mph,29°c,100%,SSW,209,Cross/Onshore,WNW,291
27/12,6am,Plano,6.5ft,16s,4,4,mph,29°c,100%,SSW,208,Cross/Onshore,WNW,300
27/12,12pm,Plano,6.5ft,16s,1,2,mph,30°c,100%,SSW,209,Onshore,S,180
27/12,6pm,Plano,6.5ft,15s,1,1,mph,30°c,100%,SSW,210,Offshore,NE,39
28/12,6am,Plano,6ft,14s,7,7,mph,29°c,100%,SSW,210,Cross/Onshore,WNW,295
28/12,12pm,Plano,5.5ft,14s,8,8,mph,29°c,100%,SSW,212,Onshore,SSW,196
28/12,6pm,Plano,5.5ft,14s,2,2,mph,28°c,100%,SSW,212,Offshore,NNE,21
29/12,6am,Plano,5ft,14s,2,2,mph,29°c,100%,SSW,213,Cross/Offshore,NW,319
29/12,12pm,Plano,5ft,14s,6,6,mph,30°c,100%,SSW,213,Onshore,SW,230
29/12,6pm,Plano,5ft,14s,2,2,mph,29°c,100%,SSW,212,Onshore,SW,223
30/12,6am,Plano,5ft,13s,4,4,mph,28°c,100%,SSW,212,Cross/Offshore,NW,323
30/12,12pm,Plano,5.5ft,15s,5,5,mph,30°c,100%,SSW,211,Onshore,S,189
30/12,6pm,Plano,5.5ft,14s,3,3,mph,29°c,100%,SSW,211,Cross/Onshore,SE,135
31/12,6am,Plano,6.5ft,16s,2,2,mph,28°c,100%,SSW,207,Offshore,NNE,30
31/12,12pm,Plano,6.5ft,15s,6,6,mph,30°c,100%,SSW,207,Onshore,SSW,208
31/12,6pm,Plano,6.5ft,14s,2,3,mph,29°c,100%,SSW,207,Offshore,NNW,347
