ds,y
2022-01-01,153.11975088921986
2022-01-02,174.6509956557495
2022-01-03,166.8952930936598
2022-01-04,301.69771156848736
2022-01-05,317.3753420353023
2022-01-06,6.520855064023294
2022-01-07,19.29604394770888
2022-01-08,42.93959119535651
2022-01-09,331.6085782518302
2022-01-10,350.6130303835167
2022-01-11,30.314560772942627
2022-01-12,87.30505301122639
2022-01-13,99.57828814960891
2022-01-14,97.82109345692561
2022-01-15,124.77801883088375
2022-01-16,128.7623367602866
2022-01-17,89.35001202383216
2022-01-18,90.8904528420282
2022-01-19,73.22939444954852
2022-01-20,76.56003510441894
2022-01-21,82.44758750930566
2022-01-22,93.26822427143043
2022-01-23,87.89910630056664
2022-01-24,59.709383689808874
2022-01-25,56.56569341529223
2022-01-26,77.01237972624915
2022-01-27,73.45115193977495
2022-01-28,82.20490371219103
2022-01-29,89.1233026360128
2022-01-30,80.96312000676488
2022-01-31,23.96489320710299
2022-02-01,67.42944110383092
2022-02-02,153.07210619043224
2022-02-03,21.37137958992389
2022-02-04,16.754818774840544
2022-02-05,4.808134154465108
2022-02-06,35.25520122325565
2022-02-07,67.4133423006931
2022-02-08,101.54559996251061
2022-02-09,134.47758256884742
2022-02-10,179.2345224784949
2022-02-11,178.8981564467598
2022-02-12,355.2511873956184
2022-02-13,260.0238147186386
2022-02-14,343.28676850446834
2022-02-15,16.025730197930898
2022-02-16,318.5004923714894
2022-02-17,343.1100615074304
2022-02-18,350.10800077758006
2022-02-19,4.23891247253772
2022-02-20,26.305772941997475
2022-02-21,16.12807411315555
2022-02-22,68.63015170643735
2022-02-23,91.99323704682104
2022-02-24,43.85767993892682
2022-02-25,57.666508122151356
2022-02-26,33.347404878398834
2022-02-27,4.343705111091651
2022-02-28,20.05480915151378
2022-03-01,228.70546190430133
2022-03-02,320.9570582792269
2022-03-03,315.3459963105727
2022-03-04,355.8755607174379
2022-03-05,5.242639829349059
2022-03-06,17.349863179902513
2022-03-07,299.7380446707683
2022-03-08,260.840519525206
2022-03-09,209.09831082994782
2022-03-10,195.95476332852394
2022-03-11,281.1353871930086
2022-03-12,232.89631133515854
2022-03-13,261.67512500550475
2022-03-14,69.39006886458128
2022-03-15,32.856721003654
2022-03-16,6.427126866705521
2022-03-17,29.554659991601113
2022-03-18,102.31225204267287
2022-03-19,118.8291227281565
2022-03-20,115.85708890968334
2022-03-21,82.31027628284858
2022-03-22,182.372171899531
2022-03-23,95.13538013567711
2022-03-24,71.56514931372737
2022-03-25,63.64282113892773
2022-03-26,103.92558958945682
2022-03-27,99.87395810903655
2022-03-28,85.97873123999966
2022-03-29,11.441308843427635
2022-03-30,329.9769837006818
2022-03-31,327.7938914359244
2022-04-01,355.90616148692465
2022-04-02,51.62143276013859
2022-04-03,52.283938113970805
2022-04-04,54.6544461201496
2022-04-05,53.50641286403476
2022-04-06,345.51670583323596
2022-04-07,283.6960415504014
2022-04-08,240.5083474486303
2022-04-09,230.58742313097537
2022-04-10,174.23782013313314
2022-04-11,209.1837929180368
2022-04-12,277.7792901484296
2022-04-13,347.83562934055357
2022-04-14,358.9901658634843
2022-04-15,4.293853425612383
2022-04-16,9.168555205216649
2022-04-17,1.0784522010064848
2022-04-18,351.62492204522954
2022-04-19,349.6266912592986
2022-04-20,348.9583584541063
2022-04-21,280.38375494948343
2022-04-22,248.59392895765288
2022-04-23,272.70234883187493
2022-04-24,236.0145574220838
2022-04-25,194.9343979299515
2022-04-26,228.71191818675118
2022-04-27,316.3473963082143
2022-04-28,350.89137757198097
2022-04-29,36.42410984165849
2022-04-30,12.330101888928084
2022-05-01,346.7347037212489
2022-05-02,334.14549745125413
2022-05-03,356.80628791598843
2022-05-04,19.22124703200012
2022-05-05,352.57019187425374
2022-05-06,352.9386204039674
2022-05-07,359.819721695457
2022-05-08,1.587030568354976
2022-05-09,1.1945020056514295
2022-05-10,357.82186276383675
2022-05-11,6.043981516366671
2022-05-12,3.5661326755264326
2022-05-13,9.157056216543936
2022-05-14,184.76119716976712
2022-05-15,205.58839743113518
2022-05-16,191.485511622637
2022-05-17,233.1670968836569
2022-05-18,333.848449566522
2022-05-19,4.068816212535182
2022-05-20,13.2296963267695
2022-05-21,189.3916563288898
2022-05-22,292.87186185500696
2022-05-23,343.8416587228368
2022-05-24,351.24744095420976
2022-05-25,5.136583679322314
2022-05-26,36.389312126522555
2022-05-27,45.47843869566452
2022-05-28,203.07171891921328
2022-05-29,224.7873836699805
2022-05-30,184.33167130098445
2022-05-31,179.17385797522843
2022-06-01,187.91807421913663
2022-06-02,198.58974189238242
2022-06-03,199.03331644795009
2022-06-04,249.2329653409564
2022-06-05,342.4886156247981
2022-06-06,335.35753702373677
2022-06-07,342.7891284814864
2022-06-08,327.2576119323757
2022-06-09,359.7580633347367
2022-06-10,357.7962422419809
2022-06-11,358.4634023059559
2022-06-12,357.88806013429473
2022-06-13,327.6407953563696
2022-06-14,266.6569143536826
2022-06-15,259.451419452555
2022-06-16,178.84237027550716
2022-06-17,299.09073328320676
2022-06-18,250.35249644055529
2022-06-19,294.47250077861133
2022-06-20,328.78722254868296
2022-06-21,284.6749284767855
2022-06-22,282.0057306171034
2022-06-23,290.6652533846528
2022-06-24,291.03681880471373
2022-06-25,336.74085804278786
2022-06-26,339.29963298835986
2022-06-27,351.37618376435984
2022-06-28,352.0010172762264
2022-06-29,346.08189218318444
2022-06-30,356.3768375118084
2022-07-01,354.62838356381195
2022-07-02,347.7211827557465
2022-07-03,329.66500244086296
2022-07-04,311.88169719359297
2022-07-05,326.8331837612981
2022-07-06,323.88779810310206
2022-07-07,4.1749376521119075
2022-07-08,17.989294547716497
2022-07-09,1.1711322035364446
2022-07-10,1.7253465714107392
2022-07-11,3.0674833153909162
2022-07-12,112.13877610936675
2022-07-13,111.26779269244992
2022-07-14,237.7398647835058
2022-07-15,336.4256259534469
2022-07-16,346.0191330217255
2022-07-17,322.35423975844407
2022-07-18,243.4406279072303
2022-07-19,332.990681679747
2022-07-20,359.1279797136587
2022-07-21,350.93792950983806
2022-07-22,356.0779233174556
2022-07-23,352.5695030070726
2022-07-24,356.1671678301175
2022-07-25,2.4132137496233668
2022-07-26,350.46309166022144
2022-07-27,344.5412590924566
2022-07-28,351.1621926664819
2022-07-29,354.9609597571673
2022-07-30,340.24376094671004
2022-07-31,351.2942326939388
2022-08-01,328.0447157436151
2022-08-02,331.4984914519131
2022-08-03,348.08011431287514
2022-08-04,347.58162916648746
2022-08-05,325.42128616855416
2022-08-06,275.18966809470453
2022-08-07,252.78891074088503
2022-08-08,323.68982105135166
2022-08-09,332.2870352142196
2022-08-10,223.16541718399196
2022-08-11,227.4143622776075
2022-08-12,339.0723811569288
2022-08-13,336.4823052318951
2022-08-14,344.21531642371946
2022-08-15,326.8405796640718
2022-08-16,336.16351794895843
2022-08-17,356.5002159496971
2022-08-18,1.30977451746395
2022-08-19,30.74418940224001
2022-08-20,1.3882326297046461
2022-08-21,355.33221905887126
2022-08-22,354.0832730764296
2022-08-23,342.8235663287049
2022-08-24,349.6305173428388
2022-08-25,346.8754142421418
2022-08-26,331.41158429122197
2022-08-27,321.0156796291317
2022-08-28,249.85409951567624
2022-08-29,235.86020407517387
2022-08-30,327.7244276868063
2022-08-31,343.96010419783397
2022-09-01,340.21836103554864
2022-09-02,327.3384143212623
2022-09-03,317.6240403976675
2022-09-04,219.6009839021124
2022-09-05,219.56412261136194
2022-09-06,266.498727493216
2022-09-07,245.5552213183762
2022-09-08,252.01275780887354
2022-09-09,332.39469543816847
2022-09-10,346.34536951369324
2022-09-11,184.8057896567952
2022-09-12,170.1716271662283
2022-09-13,209.815249235329
2022-09-14,240.270720608403
2022-09-15,261.802323064818
2022-09-16,26.848873471282275
2022-09-17,358.38816932022564
2022-09-18,354.3416625422562
2022-09-19,43.295524067672204
2022-09-20,13.42571328817047
2022-09-21,324.96187237873085
2022-09-22,337.0302511511354
2022-09-23,347.360663119394
2022-09-24,358.16760469545886
2022-09-25,359.3331462421043
2022-09-26,2.3670291431314467
2022-09-27,354.2073966205528
2022-09-28,349.54935835253644
2022-09-29,329.6714694994581
2022-09-30,3.494068290025268
2022-10-01,17.595074856657902
2022-10-02,54.10574786979265
2022-10-03,94.02392668167084
